country,round,Column1,survey_date,Column2,enum_sex,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,site_id,site_name,Column27,Column28,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column29,site_latitude,site_longitude,Column30,Column31,site_class,site_type,Column32,Column33,site_date_close_exp,Column34,Column35,site_access,Column36,site_owner,site_shelter,Column37,smc_exist,smc_per_female,site_community,Column38,Column39,sma_exist,sma_type,Column40,sma_name,Column41,Column42,regist_activity,origin_zone,origin_district,origin_municipality,Column43,Column44,Column45,Column46,Column47,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,Column48,return_prevent,Column49,per_sleep_site,Column50,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column51,per_hh_makeshift,Column52,Column53,per_hh_electricity,per_hh_safecook,nfi_a,Column54,nfi_b,Column55,nfi_c,Column56,water_location,Column57,water_source_np,Column58,water_source_p,Column59,Column60,water_treated,Column61,water_cons,water_remark,Column62,latrine_cond,n_latrine,latrine_gender,n_latrine_male,n_latrine_female,Column63,n_latrine_disable,Column64,latrine_install,Column65,latrine_site,latrine_time,Column66,bathing_gender,latrine_light,latrine_lock,hyg_station,Column67,hyg_evidence,Column68,hyg_waste,Column69,hyg_open_def,food_access,food_market,Column70,food_source,Column71,Column72,food_fuel,Column73,Column74,Column75,food_sup_lac,food_sup_child,health_issue,Column76,health_issue_b,Column77,health_issue_c,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,health_psych,health_psych_rem,health_antenat,Column92,Column93,health_center_dist,Column94,health_provider,Column95,Column96,edu_access,edu_access_f,edu_access_i,edu_distance,Column97,Column98,Column99,per_sch_female,per_sch_male,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,job_main,job_main_other,n_hh_income,job_access,Column116,job_cattle_site,job_offer,job_offer_how,Column117,job_offer_to,job_abr,Column118,job_abr_in,job_abr_family,job_recruit,Column119,food_land,Column120,Column121,Column122,Column123,sec_provided,sec_reported,sec_provider,Column124,sec_issue,Column125,Column126,Column127,Column128,Column129,Column130,n_space_child,n_space_female,Column131,gbv_report,sec_mens_seg,Column132,sec_min_discriminate,safe_male,site_unsafe_male,Column133,safe_child,site_unsafe_child,Column134,safe_female,site_unsafe_female,Column135,site_lighting,hyg_f_product,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,info_src_female,Column160,info_src_male,Column161,info_complaint,Column162,Column163,Column164,info_main,Column165,info_free,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175
Nepal,7,,13/05/16,,Female,,Male,SCM,,,K1,,Female,IDP,,,FGD,,Male,IDP,,,K2,,Female,IDP,,,FGD,625,Korthali naya basti,Existed in R6,,Open,28/04/2015,,Rural,Bagmati,Sindhupalchok,Tatopani,9,27.932864,85.948535,2068.4,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,"No,  no vehicular access",No,Public/Government,Makeshift/tarpaulin shelter,,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Tatopani,9,Bagmati,Sindhupalchok,Tatopani,3,46,162,4,5,15,45,6,75,4,8,8,13,25,40,42,87,8,14,87,0,0,0,10,4,0,0,0,3,110,4,Half hour to 1 hour,02/03/15,No,Other place in the country,,Lack of access from landslide,,More than 75%,No,More than 75%,None,None,None,25% or less,More than 75%,None,,More than 75%,25% or less,CGIs,,Kitchen sets,,Cooking gas,,On-site (Less than 20 minutes),Yes,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,Suspended solids,,Good (Hygienic),25,No,0,0,0,0,0,Provided,Oxfam,On-site,Both times,Yes,No,No,Yes,0,,,,Garbage pit,,Yes,"Yes, Off-site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,Cough,,Cold,,Diarrhea,,None,,1,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,No,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,30,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Store/small business,,Art/Craft,,Yes,No,Police,,None,,None,,Yes,No,,0,0,Yes,No,No,,No,Yes,,,No,Toilet,,Yes,,,No lighting,Yes,"No,  no vehicular access",No vehicular access at all,,25% or less,25% or less,25% or less,26% to 50%,26% to 50%,25% or less,Yes,,No,Rains make water in open water storage/well polluted and muddy,No,Overflow of drainage,No,Landslide on the way,No,No road access,Yes,,No,,,Radio/Newspaper,,Radio/Newspaper,,Unknown,,Yes,Don't know,Recovery plans,,Unknown,The site is not safe to live due to landslide.,1500 - 2500,0%,0%,25%,75%,0,0,11,35
Nepal,7,,11/05/16,,Female,,Male,,,,,,Male,,,,,,,,,,,,,,,,,592,Pokhari Ratomato Danda,Existed in R6,,Open,22/06/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha Municipality,4,27.90191,84.89779,793.4040478,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Tipling,9,Bagmati,Dhading,Tipling,8,65,211,4,10,20,50,4,88,6,10,10,20,17,37,70,120,20,24,123,1,1,0,16,3,0,5,0,5,211,2,Longer,29/06/15,Yes,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,25% or less,More than 75%,None,None,,More than 75%,None,Mosquito nets,,Cooking gas,,Fire wood,,Off-site (More than 20 minutes),No,Piped water supply,,Piped water supply,,,Filtered,,11-15 liters,None,,Not so good (not hygienic),6,No,0,0,0,0,0,Provided,NGO/iNGO,On-site,Day time,No,No,No,No,2,No,No,No,Garbage pit,,No,No,Yes,1 hour or less,Borrowed cash,,,No,,,No,No,No,None,,None,,None,,None,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Trade,,None,,50,Yes,Lower,No,No,,,,No,,,No,No,,No,Livestock,,Technical works,,No,No,,,None,,None,,Yes,Unknown,,0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Yes,,,None,25% or less,26% to 50%,25% or less,None,Unknown,No,Overflow of drainage,Yes,,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,Yes,SMA,,Families & friends,,Social Media,,No,,Yes,Don't know,Situation in areas of origin,,Yes,"Problem or lacking of drinking water, cooking fuel, food. More than 10 hhs went to Himalaya of another district for yarsagumba collection (herb) recently. Planning to stay here until November. Origin place is very dangerous from landslide so waiting this ",<1500,0%,20%,80%,0%,0,13,52,0
Nepal,7,,17/05/16,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,646,Tripura Sundari,Existed in R6,,Open,26/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,8,27.672239,85.430644,1333,,Spontaneous,"Open ground (park, playground, sports ground, other)",,Yes,Don't know,Not closing,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Bhaktapur,Tripura sundari,8,,,,,29,141,0,6,16,45,12,79,0,0,1,7,10,26,39,84,12,24,62,0,0,0,1,0,0,8,0,2,29,0,10 minutes or less,01/05/16,No,Place of origin,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,None,More than 75%,25% or less,None,,More than 75%,More than 75%,Mosquito nets,,Mosquito repellents,,Fixing kits,,Off-site (More than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,More than 15 liters,None,,Good (Hygienic),8,"Yes, next to each other/same HWS",4,4,0,0,0,Provided,Bungamati club,On-site,Both times,Yes,No,No,Yes,0,,,,Municipal collection,,No,"Yes, On-Site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,None,,None,,None,,Mosquito coil,,0,0,0,0,1,0,1,0,0,No,No,No,,Yes,,,Off-site (1-2 hours),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Selling food items,,Office worker,,Yes,No,Self organized,,None,,None,,Yes,Yes,Everyone would be careful,1,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,Yes,,,26% to 50%,25% or less,25% or less,25% or less,25% or less,26% to 50%,Yes,,Unknown,,Yes,,Unknown,,Yes,,Yes,,Yes,SMA,,Families & friends,,Mobile phone,,No,,Yes,Don't know,Access to services,,No,"Provide solar, tents, filter, mosquitonets",<1500,0%,0%,80%,20%,0,0,23,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
