country,round,Column1,survey_date,Column2,Column3,enum_sex,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,site_id,site_name,Column28,Column29,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column30,site_latitude,site_longitude,Column31,Column32,site_class,site_type,Column33,Column34,site_date_close_exp,site_access,site_owner,site_shelter,Column35,smc_exist,smc_per_female,smc_community,Column36,Column37,sma_exist,sma_type,Column38,sma_name,Column39,Column40,regist_activity,origin_zone,origin_district,origin_municipality,Column41,Column42,Column43,Column44,Column45,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,return_prevent,Column46,per_sleep_site,Column47,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column48,per_hh_makeshift,Column49,Column50,per_hh_electricity,per_hh_safecook,nfi_a,nfi_b,nfi_c,water_location,water_source_np,water_source_p,Column51,water_treated,water_cons,water_remark,latrine_cond,n_latrine,latrine_gender,latrine_install,Column52,latrine_light,latrine_site,latrine_lock,bathing_gender,hyg_waste,hyg_open_def,hyg_station,hyg_evidence,food_access,food_market,food_source,Column53,Column54,Column55,food_sup_lac,food_sup_child,health_issue,health_issue_b,health_issue_c,Column56,Column57,Column58,Column59,Column60,Column61,health_psych,health_antenat,Column62,health_center_dist,Column63,health_provider,edu_access,edu_access_f,edu_access_i,edu_distance,Column64,Column65,Column66,per_sch_female,per_sch_male,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,job_main,job_main_other,per_hh_income,job_access,job_cattle_site,job_offer,job_offer_how,job_offer_to,job_abr,Column75,job_abr_in,job_abr_family,Column76,job_recruit,Column77,Column78,Column79,Column80,Column81,sec_provided,sec_reported,sec_provider,sec_issue,Column82,Column83,Column84,support_problem,Column85,n_space_child,n_space_female,Column86,gbv_report,sec_mens_seg,Column87,sec_min_discriminate,safe_male,site_unsafe_male,Column88,safe_child,site_unsafe_child,Column89,safe_female,site_unsafe_female,Column90,site_lighting,hyg_f_product,winter_move,Column91,Column92,Column93,winter_shelter,Column94,Column95,winter_a,Column96,winter_b,Column97,winter_c,Column98,Column99,Column100,Column101,Column102,info_src_female,nfo_src_male,info_complaint,Column103,info_main,info_free,Column104,<1500
Nepal,4,,03/12/15,,,,,male,,,,,,male,,,,,,male,,,,,,,,,,,590,Bish Tole (Near Kalinchok HSS),Newly emerged,Near kalinchowk HSS,Yes,03/08/15,,Rural,Janakpur,Dolakha,Sundrawati,9,27.43164,86.03898,813.8258961,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Private,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Sundrawati,9,Janakpur,Dolakha,Sundrawati,8,20,95,2,6,7,21,9,45,2,4,5,11,8,15,26,9,18,50,2,2,0,4,1,0,0,0,1,3,0,< 10 mins,20/08/15,No,Other in the Country,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,<75%,<25%,None,,<50%,<25%,Fire wood,CGIs,Kitchen sets,On-site (<20 minutes),Spring,Spring,,No treatment,10-15 liters,Suspended solids,No latrines,,,,,,Off-site,,No,No System,Yes,None,Yes,No,Yes,Food distribution,,,Yes,No,No,Diarrhea,RTI,None,None,0,1,1,Yes,No,No,No,Too far,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site >20,,,,<75%,<50%,Working,None,Housework,Working,None,Housework,Agriculture/Livestock,,Agriculture/Livestock,,10,No,Yes,No,,,Unknown,,,No,No,No,,Weaving / knitting,,Livestock,,No,Yes,,None,None,Yes,Police,None,,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,Don't know,,No limitation,,No,Does not protect from cold,,Winter clothes,,Blanket,,Heater,,In shelter where people sleep,Don't know,,,Radio / News,Authorities,Yes,Police,Shelter,Yes,"Increasing trend of IDPs enetering the  site due to recent landslide in the place of origin. IDPs are constructing temporary shelters and in urgent need of CGIs. However, site is private and incurs rent which is likely to reduce income. People are asking ",<1500
Nepal,4,,05/11/15,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,542,Singati Kholikhem,Existed in previous rounds,,Yes,06/07/15,,Peri-Urban,Janakpur,Dolakha,Laduk,8,27.44215,86.09918,611.1314314,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Laduk,8,Janakpur,Dolakha,"Suri,Jhyaku",All,74,352,0,18,75,97,5,195,0,0,0,18,41,116,111,5,10,157,0,0,0,10,1,0,4,0,3,20,0,< 10 mins,25/07/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,None,>75%,<25%,None,,<25%,<25%,CGIs,Tools,Safer housing / Shelter material,Off-site (<20 minutes),Spring,Spring,,No treatment,5-10 liters,Suspended solids,Not so good (not hygienic),3,No,Provided,Made on their own through collaberation with NGO,No,On-site,Yes,No,Burning,No,None,Yes,"Yes, Off-site",Yes,Own cash,,,No,Yes,Yes,Skin infections,Diarrhea,None,None,1,0,1,Yes,No,No,Yes,,On-site,Red Cross,"Government, INGO",Yes,Yes,Yes,Off site >20,,On site <20,Unknown,<50%,<50%,Working,None,Housework,Working,None,Housework,Trade,,Trade,,10,No,No,Yes,Unrelated person,Husband,No,,,No,No,No,,Weaving / knitting,,Construction,,Yes,No,Police,None,None,Unknown,,Assistance did not respond to the actual need,,0,0,Yes,Yes,No,,No,No,Distribution points,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Don't know,,No limitation,,Don't know,,,Blanket,,Foam mat (floor),,Heater,,In shelter where people sleep,No,,,Families & friends,Families & friends,Yes,Police,Other relief assistance,Yes,"More number of people are comjng to site for business. No water facility, need 800 metres water pipe to supply water frkn nearby water source. The condition of toilet getting worse so new toilets need to be constructed.",<1500
Nepal,4,,07/11/15,,,,,female,,,,,,female,,,,,,female,,,,,,,,,,,545,Phulbari Ghumti,Existed in previous rounds,Halahale,Yes,08/07/15,,Peri-Urban,Janakpur,Dolakha,Lakuridaada,9,27.717869,85.95569,2546.02536,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Fulbari guumti,9,Bagmati,Sindhupalchok,Tatopani,4,30,143,1,8,21,36,14,80,0,1,4,12,14,35,28,17,31,63,1,1,0,7,1,0,8,0,5,28,1,< 10 mins,31/05/15,No,Place of origin,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,>75%,<25%,None,,<75%,None,CGIs,Kitchen sets,Blankets,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Boiled,5-10 liters,None,Not so good (not hygienic),7,No,Provided,Self made,No,On-site,No,No,Burning,No,None,Yes,"Yes, On-Site",Yes,Own cash,,,No,No,No,None,None,None,None,0,1,1,Yes,No,No,Yes,,off-site (< 30 mins),,"Local clinic, medical practitioners",Yes,Yes,Yes,Off site <20,,On site <20,SOS,<75%,<50%,Working,None,Housework,Working,None,Housework,Agriculture/Livestock,,Agriculture/Livestock,,20,Yes,Yes,No,,,Yes,,Gulf countries,Yes,Yes,No,,Weaving / knitting,,Construction,,No,No,,None,None,Yes,Police,None,None,1,0,No,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Winter clothes,,Blanket,,Heater,,In shelter where people sleep,Yes,Improve animal shelter,,Families & friends,Families & friends,Yes,Police,Distribution,Yes,"Living close to their previous house, majority IDPs are planning to build temporary shelter hence in need of CGIs sheet. IDPs are worried about upcoming winter and are looking for measures to protect from extreme cold. Most of the toilets have gone out of",> 2500
Nepal,4,,28/09/15,,,,,male,Chairperson,,Site management,,,female,Memeber of women committe,,Assistance,,,,,,,,,,,,,,491,Boudha,Existed in previous rounds,,Yes,29/05/15,,Urban,Bagmati,Kathmandu,Kathmandu municipality,6,27.726,85.367,1347.537186,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Public/Government,Makeshift,,Yes,<50%,Yes,,,No,,,,,,Yes,Bagmati,Sindhupalchok,Fulpingkati,1 to 8,Bagmati,Sindhupalchok,Tatopani,"1,2,3,4,5,6,7,8",195,945,2,60,88,237,14,401,2,4,98,158,167,255,265,12,26,544,4,4,0,4,2,3,1,0,0,0,0,Longer,24/06/15,No,Place of Habitual residence,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,None,>75%,None,,<50%,None,Tarpaulin,Cooking gas,Kitchen sets,On-site (<20 minutes),Hand pumps,Water truck,NCV,Chlorinated,>15 liters,None,Not so good (not hygienic),9,"Yes, separate entrance/HWS",Provided,ACT Nepal,No,On-site,Yes,Yes,Municipal Collection,No,Yes,Yes,"Yes, On-Site",Yes,Food distribution,,,No,Yes,Yes,Diarrhea,None,None,Some,0,5,5,No,Yes,No,Yes,,off-site (< 30 mins),,"Local clinic, medical practitioners",Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,None,,0,No,No,No,,,No,,,No,No,No,,Weaving / knitting,,Driving,,No,No,,None,None,Yes,SMC,Not enough assistance for all entitled,Fear of removal from the camp,0,0,No,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Winter clothes,,Mattress / Bed,,In shelter where people sleep,No,,,Families & friends,Families & friends,Yes,Site management,Situation in areas of origin,Yes,"Fear of removal, lighting facilities not so good, income generating activities need to be provided",<1500
Nepal,4,,12/09/15,,,,,male,SMC president,,President,B,,male,E.V.S president,,Activist,B,,female,Resident,,,B,,,,,,,206,Chuchepati,Existed in previous rounds,,Yes,13/05/15,,Urban,Bagmati,Kathmandu,Kathmandu municipality,6,27.7199,85.35266,1338.393075,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Makeshift,,Yes,<25%,Yes,,,No,International NGO,,IOM,,,No,Bagmati,Kathmandu,Kathmandu municipality,"6,7",Bagmati,Sindhupalchok,Tatopani,,1801,8555,32,320,399,2820,127,3698,28,60,390,710,657,1056,3650,132,259,4857,50,50,0,60,20,0,250,0,0,5,6,30 mins - 1 hour,26/05/15,No,Place of Habitual residence,House damaged/destroyed,,<50%,No,Rent,None,None,<25%,None,>75%,None,,None,None,Blankets,Cooking gas,CGIs,On-site (<20 minutes),Hand pumps,Piped water (taps),,Boiled,>15 liters,None,Good (Hygienic),40,"Yes, next to each other/same HWS",Provided,UNICEF,No,On-site,No,Yes,Municipal Collection,No,Yes but no soap/water inside ,No,No,Yes,Own cash,,,Yes,Yes,Yes,None,None,None,None,5,5,10,Yes,Yes,Yes,Yes,,off-site (< 30 mins),,"Local clinic, medical practitioners",Yes,Yes,Yes,Off site >20,,On site <20,Unknown,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Daily Wage laborer,,Daily Wage laborer,,75,Yes,No,Yes,Family member,Husband,Yes,,Unknown,No,No,No,,Construction / daily labour,,Construction,,No,Yes,,None,Physical assault,Yes,Police,Misuse of aid,"Alcohol  abuse 
Lack of safety, No fencing,No security, No light in latrine, lack of bathing  area",1,1,Yes,Yes,No,,No,Yes,,,No,Latrine,,No,Latrine,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Heater,,Blanket,,Foam mat (floor),,In shelter where people sleep,No,,,Radio / News,Radio / News,Yes,"Site management, Police",Shelter,Yes,"Lack of laterins  only 40 for over 7000 resident
Bathroom only 2 for over 7000
SMC= doesn't  have regular  list updated
Open site to anyone
Identification  of real  earthquake victim difficult 
Alcohol abuse/  No incident  reported",<1500
Nepal,4,,04/12/15,,,,,male,Chairman,,SMC,All,,female,Member,,SMC,All,,,,,,,,,,,,,592,Pokhari Ratomato Danda,Newly emerged,,Yes,04/08/15,,Peri-Urban,Bagmati,Dhading,Nilkantha,4,27.90191,84.89779,793.4040478,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Dhading,Tipling VDC,9,Bagmati,Dhading,Tipling VDC,7,90,443,5,14,63,131,9,222,4,9,18,32,69,132,121,9,18,221,4,4,0,9,2,0,5,0,5,441,5,Longer,10/08/15,Yes,Place of origin,Fear of landslide/aftershock,,>75%,No,Own,None,None,<25%,<50%,<25%,None,,<25%,None,Cooking gas,Blankets,None,Off-site (>20 minutes),Spring,Spring,,No treatment,<5 liters,Suspended Solids,Not so good (not hygienic),8,No,Provided,"Prayash Nepal, NGO and Red Cross",No,On-site,No,No,Burning,No,None,No,No,Yes,Own cash,,,No,No,No,Skin infections,Common cold,None,None,0,1,1,No,No,No,No,Insufficient  information,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site >20,,,,>75%,>75%,Lack of space in local schools,None,,Lack of space in local schools,None,,Agriculture/Livestock,,None,,5,Yes,No,No,,,Yes,,"Malaysia, Saudi, Qatar, UAE",No,No,No,,Weaving / knitting,,Livestock,,No,No,,Unknown,None,Yes,Police,Assistance did not respond to the actual need,"This site split from site number 529, there are empty shelters, some mentioned host community are not happy with arrival, camp registration number is higher than actual people living. This site lies at the rural road periphery so women and children fear g",0,0,Yes,Unknown,No,,No,No,Other,Conflict with local youth from market,No,Latrine,,No,Water point,,No lighting,No,Don't know,,No limitation,,No,Does not protect from cold,,Mattress / Bed,,Blanket,,Winter clothes,,In shelter where people sleep,Yes,Other,Sell them as they do not survive at lower ground,Families & friends,Families & friends,Unknown,,Situation in areas of origin,Yes,"Water is scarce, people are interested to have sufficient information about rain water harvesting. People also need a session about safe migration, especially about do's and dont's during migration. Skin infection is very high among children.",<1500
Nepal,4,,19/09/15,,,,,male,,,,,,female,,,,,,,,,,,,,,,,,236,Simbutar,Existed in previous rounds,,Yes,20/05/15,,Rural,Bagmati,Nuwakot,Bidur,1,27.92837,85.15141,565.4108754,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,<2 months,Yes,Public/Government,Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Nuwakot,Salme,,Bagmati,Nuwakot,Valche,,284,1420,35,61,152,407,45,700,40,75,60,121,189,341,401,30,75,720,12,2,10,70,20,1,70,0,20,1277,0,Longer,25/08/15,No,Nearest Village,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,>75%,None,None,,None,<25%,Cooking gas,Kitchen sets,None,Off-site (>20 minutes),Spring,Spring,,Filtered,>15 liters,Odor/smell,Not so good (not hygienic),30,"Yes, separate entrance/HWS",Provided,Spanish Red Cross,No,On-site,No,No,Garbage pit,Yes,Yes,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,Common cold,None,None,Some,0,3,3,Yes,Yes,No,No,Too far,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site >20,,,,>75%,>75%,Distance to school,None,,Distance to school,None,,Agriculture/Livestock,,None,,20,No,No,No,,,No,,,No,Yes,No,,Agriculture,,Agriculture,,No,No,,Crime,None,Yes,Police,None,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,No,No,,School,,No,Does not protect from cold,,Winter clothes,,Mattress / Bed,,Fuel,,In shelter where people sleep,No,,,INGO/NGO,INGO/NGO,No,,Access to services ,Yes,,<1500
Nepal,4,,26/09/15,,,,,female,,,SMC,,,male,,,SMC,,,,,,,,,,,,,,484,Dhansakharka,Existed in previous rounds,,Yes,27/05/15,,Peri-Urban,Bagmati,Dhading,Nilkantha,12,27.91584,84.88896,644.6598391,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Makeshift,,Yes,<25%,Yes,,,Unknown,,,,,,Yes,Bagmati,Dhading,Lapa,2,Bagmati,Dhading,Zharlang,2,130,618,7,44,110,125,15,301,7,14,37,81,134,244,117,22,37,317,7,7,0,18,9,1,71,0,20,575,1,Longer,22/07/15,Yes,None (Stay here),Fear of landslide/aftershock,,>75%,No,Own,None,None,<25%,None,>75%,None,,None,None,Blankets,Cooking gas,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Chlorinated,10-15 liters,None,Not so good (not hygienic),8,No,Provided,UNICEF,No,On-site,No,No,Garbage pit,Yes,None,No,No,Yes,Food distribution,,,No,No,No,Skin infections,Common cold,None,None,1,1,2,No,No,Yes,Yes,,off-site (< 30 mins),,Government,Yes,Yes,No,Off site <20,,,,<75%,<75%,Fees or costs,None,,Fees or costs,Working,Housework,Daily Wage laborer,,None,,0,Yes,No,No,,,Yes,,Saudi,No,No,No,,Weaving / knitting,,Store / small business,,Yes,No,Self organized,None,None,Yes,Police,Unknown,Most of the residents wants sufficient information on safe migration. Women are interested to have sufficient information on income generating activities to raise his income. They have insufficient information on GBV.,1,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,Winter clothes,,In shelter separate for cooking,No,,,Families & friends,Mobile Phone,No,,Situation in areas of origin,Yes,"The pit latrines are full, children are defecting outside the toilets as well children also have skin infection.",<1500
Nepal,4,,07/12/15,,,,,male,Chairman,,SMC,All,,female,None,,Site resident,All,,,,,,,,,,,,,596,Tatopani,Newly emerged,,Yes,07/08/15,,Peri-Urban,Bagmati,Dhading,Nilkantha,12,27.91731,84.90354,667.520117,,Spontaneous,Other,Private land,No,Unknown,Yes,Public/Government,Makeshift,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Dhading,Zharlang,8,Bagmati,Dhading,Zharlang,8,27,128,1,12,17,26,4,60,1,2,15,27,16,33,28,8,12,68,0,0,0,2,0,0,6,0,5,116,0,Longer,20/08/15,Yes,Place of origin,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,None,>75%,None,,None,None,Blankets,Electricity / Solar system,CGIs,Off-site (>20 minutes),Spring,Spring,,No treatment,<5 liters,None,Non usable,0,No,Already on site,,No,On-site,No,No,Burning,Yes,None,No,No,Yes,Food distribution,,,No,No,No,Skin infections,Common cold,None,None,0,0,0,No,No,No,Unknown,,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site >20,,,,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,None,,0,Yes,No,No,,,Unknown,,,No,No,No,,Weaving / knitting,,Store / small business,,No,No,,Unknown,None,Yes,Police,Unknown,#NAME?,0,0,Yes,Unknown,No,,No,No,Other,They mention they are experiencing rift with local youths,Unknown,,,No,Latrine,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Blanket,,CGIs,,Fuel,,In shelter where people sleep,No,,,Families & friends,Families & friends,No,,Situation in areas of origin,Yes,#NAME?,<1500
Nepal,4,,24/10/15,,,,,male,Chairman,,SMC,All,,female,Member,,Monitoring in SMC,"All, especially E, I L",,,,,,,,,,,,,529,Aalchi Danda,Existed in previous rounds,,Yes,24/06/15,,Peri-Urban,Bagmati,Dhading,Nilkantha,4,27.90291,84.89446,730.919288,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Makeshift,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Dhading,Sherdung VDC,9,Bagmati,Dhading,Zharlang ,1,244,1305,10,61,281,270,37,659,13,23,61,122,182,463,366,24,61,646,13,13,0,23,4,3,20,0,0,1305,11,Longer,20/07/15,Yes,None (Stay here),Fear of landslide/aftershock,,<75%,No,Own,None,None,<50%,<25%,<25%,None,,<25%,None,CGIs,Kitchen sets,Clothes,Off-site (>20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,None,Not so good (not hygienic),12,"Yes, separate entrance/HWS",Provided,Red Cross,No,On-site,No,Yes,Burning,No,None,Yes,No,Yes,Own cash,,,No,No,No,Skin infections,None,None,None,0,2,2,Yes,No,No,Unknown,,off-site (< 30 mins),,Government,Yes,Yes,Yes,Off site >20,,On site <20,UNICEF,<75%,<75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,None,,5,Yes,No,No,,,Unknown,,,No,No,No,,Weaving / knitting,,Agriculture,,No,Yes,,Friction among site residents,None,Yes,Police,Unknown,#NAME?,1,0,Yes,Unknown,No,,No,No,Distribution points,,Unknown,,,No,Latrine,,No lighting,Unknown,Don't know,,No limitation,,No,Does not protect from cold,,CGIs,,Mattress / Bed,,Food stock,,In shelter where people sleep,Don't know,,,Families & friends,Families & friends,No,,Situation in areas of origin,Yes,"-Water is insufficient, they are purchasing from host community,  
-IDPs are asking for CGI, 15000 Rupees provided by government is finished in purchasing households needs, 
-IDPs asking for clothes, most of them do not have spare clothes, not even suitab",<1500
Nepal,4,,31/10/15,,,,,male,,,Key informant,,,female,,,,,,,,,,,,,,,,,537,Kumari,Existed in previous rounds,Sitisey,Yes,01/07/15,,Rural,Bagmati,Nuwakot,Kumari,9,27.79364,85.148212,1000,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Private,Makeshift,,No,,,,,Unknown,,,,,,No,Bagmati,Nuwakot,Kumari,9,,,,,22,113,6,6,12,25,2,51,7,13,5,11,17,29,28,5,7,62,4,4,0,10,0,0,0,0,1,1,1,< 10 mins,05/08/15,No,Nearest Village,Fear of landslide/aftershock,,<50%,Yes,Own,None,None,<75%,<25%,None,None,,<25%,<25%,Blankets,Mosquito net,Kitchen sets,On-site (<20 minutes),Unprotected Well,Unprotected Well,,No treatment,>15 liters,None,No latrines,0,No,,,No,Off-site,No,No,No System,No,None,No,"Yes, Off-site",Yes,Own cash,,,No,No,No,Common cold,None,None,None,0,0,0,Don't know,Don't know,No,No,No doctor,Off-site (< 30 mins),,Government,Yes,Yes,No,Off site >20,,,,<25%,<50%,Fees or costs,None,,Fees or costs,Distance to school,,Agriculture/Livestock,,Daily Wage laborer,,2,No,Yes,No,,,No,,,No,No,No,,Agriculture,,Art / Craft,,Yes,No,Self organized,Unknown,None,Yes,Police,Not enough assistance for all entitled,No comments,0,0,Yes,No,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,No,No limitation,,No,Does not protect from cold,,CGIs,,Blanket,,Mattress / Bed,,In shelter where people sleep,No,,,Families & friends,Mobile Phone,Yes,Police,Shelter,Yes,,<1500
Nepal,4,,30/10/15,,,,,male,,,,,,,,,,,,,,,,,,,,,,,536,Thanapati 1,Existed in previous rounds,Chaingunarayan than,Yes,30/06/15,,Rural,Bagmati,Nuwakot,Thanapati,2,27.833126,85.291289,1000,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Public/Government,Makeshift,,No,,,,,Unknown,,,,,,No,Bagmati,Nuwakot,Thanapati,2,,,,,335,1591,16,144,143,434,71,808,25,41,141,285,142,285,428,47,118,783,7,7,0,36,11,0,8,0,25,6,5,< 10 mins,06/08/15,No,Nearest Village,Fear of landslide/aftershock,,<75%,No,Own,None,None,<75%,<25%,None,None,,<25%,<25%,Blankets,Mosquito net,Kitchen sets,On-site (<20 minutes),Protected Well,Protected Well,,No treatment,>15 liters,None,Not so good (not hygienic),50,No,Provided,INGO,No,Off-site,No,No,No System,No,None,No,"Yes, On-Site",No,Food distribution,,,No,No,No,Diarrhea,None,None,Some,5,17,22,Yes,Don't know,No,No,No doctor,Off-site (1 - 2 hours),,Government,Yes,Yes,No,On site <20,Unknown,,,>75%,<75%,Fees or costs,None,,Fees or costs,Distance to school,,Agriculture/Livestock,,Daily Wage laborer,,10,No,No,No,,,No,,,No,No,No,,Agriculture,,Art / Craft,,Yes,No,Self organized,Alcohol/drug-related disturbance,Domestic Violence,Yes,Police,Fighting between recipients at distribution points,,0,0,Yes,No,Unknown,,Yes,Yes,,,yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,No,No limitation,,no,Does not protect from cold,,CGIs,,Blanket,,Mattress / Bed,,In shelter where people sleep,No,,,Families & friends,Mobile Phone,Yes,Police,Shelter,Yes,,<1500
Nepal,4,,15/09/15,,,,,male,,,Key informant,,,female,,,Key informant,,,,,,,,,,,,,,222,Thaprek,Existed in previous rounds,,Yes,16/05/15,,Rural,Bagmati,Nuwakot,Thaprek,7,27.915497,85.333389,1000,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Public/Government,Other,Bamboo hut,No,,,,,Unknown,,,,,,No,Bagmati,Nuwakot,Thaprek,7,,,,,42,200,0,22,15,53,7,97,0,0,19,41,24,39,53,7,14,103,14,11,3,5,0,0,2,0,3,1,1,1 Hour,05/08/15,No,Place of origin,Fear of landslide/aftershock,,>75%,No,Own,None,None,<75%,None,None,None,,<25%,<25%,Blankets,CGIs,Tools,Off-site (>20 minutes),Unprotected Well,Unprotected Well,,No treatment,>15 liters,None,No Latrines,0,No,,,No,Off-site,No,No,No System,Yes,None,No,"Yes, Off-site",No,Food distribution,,,No,No,No,Diarrhea,None,None,None,9,0,9,No,Yes,No,No,No doctor,Off-site (> 2 hours),,Government,Yes,Yes,No,Off site >20,,,,>75%,<50%,,,,Fees or costs,Distance to school,,Agriculture/Livestock,,Daily Wage laborer,,0,No,No,No,,,No,,,No,No,No,,Livestock,,Livestock,,Yes,No,Self organized,Unknown,None,Yes,Police,Not enough assistance for all entitled,No comments,0,0,Yes,No,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,No,No limitation,,No,Does not protect from cold,,CGIs,,Blanket,,Winter footwear,,In shelter where people sleep,No,,,Families & friends,Mobile Phone,Yes,Police,Shelter,Yes,,<1500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
