country,round,survey_date,site_region,site_province,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,support_health,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_remark,water_complaint,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,hyg_promotion,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,health_screen,food_sup_child,food_sup_lac,,,,health_medicine,,,health_medicine,health_center,,,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_tradition,,,,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,11,07/20/2016,PLATEAU,JOS NORTH,JOS JARAWA,PL_S013,RIKKOS COMMUNITY SCHOOL,INFORMAL,8.90408,9.91544,Spontaneous,Collective Settlement/Centre,,07/19/2016,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Local NGO,RESCUE FRONTIER,7039615752,Yes,No,No,Yes,Yes,No,Yes,Yes,No,PLATEAU,JOS NORTH,JOS JARAWA,PLATEAU,JOS NORTH,JOS JARAWA,39,215,8,12,20,32,37,69,19,37,56,21,34,55,6,9,15,7,32,0,0,15,0,0,0,0,0,0,07/19/2016,07/20/2016,No,PLATEAU,JOS NORTH,,"None, stay here",House damaged/destroyed,None,None,<25%,<75%,None,None,None,None,Mosquito nets,Blankets/Mats,Hygiene kits,Off-site (<10 mn),<50 %,No,Unprotected well,Hand pumps,<5 ltr,No,Odor/smell,Yes,Non usable,3,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Malnutrition,Cough,No,No,None,None,Yes,On-site,<1 km,<25%,Daily labourer,0,No,No,No,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,Yes,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Other relief assistance,Yes,1921
Nigeria,11,07/20/2016,PLATEAU,JOS SOUTH,BUKURU,PL_S002,STEFANOS IDP CAMP,INFORMAL,8.8664,9.8047,Spontaneous,Collective Settlement/Centre,,07/20/2016,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,Yes,Local NGO,N/A,7038587703,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,GAVVA / AGAPALWA,BORNO,GWOZA,GAVVA / AGAPALWA,59,303,4,6,10,39,38,77,42,44,86,52,73,125,2,3,5,27,37,0,0,5,0,0,0,30,0,0,11/1/2014,01/27/2016,Yes,BORNO,GWOZA,GAVVA / AGAPALWA,Place of origin,Lack of safety,None,None,None,>75%,>75%,>75%,<75%,>75%,Kitchen sets,Hygiene kits,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),20,Yes,Yes,No,Garbage pit,1,No,Yes,No,Yes,No,No,"Yes, on site",Yes,Every 2 weeks,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,>75%,Farming,40,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,1,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Education,Families/Friends,Situation in areas of origin,No,1815
Nigeria,11,07/19/2016,PLATEAU,JOS SOUTH,GYEL 'B',PL_S012,FAVOR SISTER FOUNDATION,INFORMAL,8.77,9.768,Spontaneous,Collective Settlement/Centre,,01/15/2014,Unknown,,Yes,,Private Building,School,Yes,Yes,,,Yes,Local NGO,N/A,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BIU,,BORNO,MAIDUGURI M. C.,,1,130,0,0,0,0,0,0,89,41,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,1/15/2014,2/3/2016,No,,,,"None, stay here",Lack of safety,None,None,None,>75%,<75%,>75%,None,<75%,Soap,Bucket/Jerry Can,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),6,Yes,No,No,No waste disposal system,1,No,Yes,Yes,Yes,No,Yes,"Yes, on site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,>75%,None,0,No,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,0,Yes,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Families/Friends,Other relief assistance,No,1818
Nigeria,11,07/19/2016,PLATEAU,RIYOM,RIM,PL_S007,EKAN PRIMARY SCHOOL ,INFORMAL,8.7524,9.5508,Spontaneous,Collective Settlement/Centre,,9/5/2012,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,PLATEAU,RIYOM,RIM,PLATEAU,RIYOM,SHARUBUTU,391,1825,7,12,19,179,133,312,369,229,598,505,384,889,4,3,7,3,69,0,0,7,0,0,0,7,0,0,9/2/2010,12/4/2015,No,PLATEAU,RIYOM,RIM,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,None,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,No,Protected well,Protected well,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<1 km,<25%,Farming,0,Unknown,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,1,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Local Leader,Safety and Security,Yes,1820
Nigeria,11,07/20/2016,PLATEAU,RIYOM,RIYOM,PL_S005,"COMMUNITY TOWN HALL, RIYOM",INFORMAL,8.7616,9.6377,Spontaneous,Collective Settlement/Centre,,04/30/2014,Unknown,,Yes,,Public/Government,Community center,No,N/A,,,No,,,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,PLATEAU,RIYOM,SOPP,PLATEAU,RIYOM,SHARUBUTU,6,52,0,0,0,3,5,8,6,9,15,12,17,29,0,0,0,0,1,0,0,0,0,0,0,1,1,0,04/30/2014,12/10/2014,No,PLATEAU,RIYOM,SOPP,Place of origin,Lack of safety,None,None,None,>75%,>75%,<75%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,1,1,No,Yes,No,No,No,Excellent,Excellent,"Yes, there is lighting and it is adequate",No,N/A,N/A,Local Leader,Shelter,Yes,1822
Nigeria,11,07/20/2016,PLATEAU,RIYOM,RIYOM,PL_S004,KWALLACK LOCK UP SHOPS,INFORMAL,8.7642,9.6381,Spontaneous,Collective Settlement/Centre,,2/7/2015,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,PLATEAU,RIYOM,ATTAKAR,PLATEAU,RIYOM,SHARUBUTU,139,618,8,6,14,62,7,69,138,33,171,217,144,361,1,2,3,2,12,0,0,3,0,0,0,1,1,0,7/2/2015,05/18/2015,No,PLATEAU,RIYOM,SHARUBUTU,Place of origin,Lack of safety,None,None,None,>75%,<75%,<25%,None,None,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,No,Unprotected well,Unprotected well,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Burning,0,Yes,Yes,No,No,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,Farming,0,Unknown,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,1,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,N/A,Local Leader,Safety and Security,Yes,1816
Nigeria,11,07/18/2016,PLATEAU,RIYOM,SOPP,PL_S011,SOPP PRIMARY SCHOOL,INFORMAL,8.6535,9.5553,Spontaneous,Collective Settlement/Centre,,04/30/2012,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Individual/Private,NA,8036095122,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,PLATEAU,RIYOM,SHARUBUTU,PLATEAU,RIYOM,ATTAKAR,317,1538,2,3,5,236,96,332,287,272,559,193,392,585,16,41,57,52,5,0,0,57,0,0,0,10,3,1,04/30/2012,9/5/2016,No,PLATEAU,RIYOM,ATTAKAR,Place of origin,Lack of safety,<25%,None,<50%,<75%,None,<25%,<25%,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),>50 %,No,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<25%,Farming,10,Unknown,No,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,1,1,No,No,Yes,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Shelter,Yes,1813
Nigeria,11,07/23/2016,PLATEAU,WASE,DANBIRAM,PL_S009,UNGWAN GALADIMA,INFORMAL,9.9589,9.0998,Spontaneous,Collective Settlement/Centre,,12/4/2013,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,PLATEAU,WASE,WASE TOFA,PLATEAU,WASE,WASE TOFA,72,583,46,52,98,48,44,92,84,69,153,88,98,186,21,33,54,39,134,2,0,54,5,7,48,3,6,2,,,No,PLATEAU,WASE,WASE TOFA,Place of origin,House damaged/destroyed,None,None,<50%,>75%,<25%,<25%,None,<25%,Mosquito nets,Bucket/Jerry Can,Blankets/Mats,Off-site (>10 mn),Not operational,No,Protected well,Spring,10 - 15 ltr,No,Taste,Yes,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, off site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Farming,0,No,No,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,None,None,None,Not enough assistance for all entitled,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Local Leader,Situation in areas of origin,Yes,1823
Nigeria,11,07/21/2016,PLATEAU,WASE,KUYAMBANA,PL_S010,G.S.S WASE,INFORMAL,9.9693,9.1088,Spontaneous,Collective Settlement/Centre,,4/9/2014,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,No,No,Yes,No,Yes,Yes,Yes,PLATEAU,WASE,KUYAMBANA,PLATEAU,WASE,KUYAMBANA,107,711,51,58,109,93,106,199,102,114,216,59,73,132,26,29,55,9,145,2,0,55,4,0,21,4,2,0,,,Yes,PLATEAU,WASE,WASE TOFA,Place of origin,House damaged/destroyed,None,<25%,None,>75%,None,<50%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Diarrhea,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<5 km,<25%,Farming,19,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Families/Friends,Situation in areas of origin,Yes,1814
Nigeria,11,07/22/2016,PLATEAU,WASE,SALUWE,PL_S008,JANKWANO CAMP,INFORMAL,10.0024,9.2142,Spontaneous,Collective Settlement/Centre,,8/4/2013,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,PLATEAU,WASE,WASE TOFA,PLATEAU,WASE,WASE TOFA,75,605,28,33,61,47,62,109,78,52,130,106,111,217,37,51,88,28,92,2,0,88,1,2,2,4,9,2,,,No,PLATEAU,WASE,WASE TOFA,Place of origin,House damaged/destroyed,<25%,None,None,>75%,<25%,<50%,<25%,<25%,Mosquito nets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),<50 %,No,Unprotected well,Piped water supply,5 - 10 ltr,No,Taste,Yes,Non usable,0,No,Yes,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Farming,27,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Families/Friends,Situation in areas of origin,No,1821
Nigeria,11,08/19/2016,TARABA,ARDO - KOLA,JAURO YINU,TR_S023,TUMDIRI,INFORMAL,8.91475,11.30571,Spontaneous,Camp,,4/5/2016,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,No,No,No,Yes,Yes,No,No,No,Yes,BORNO,GWOZA,GAVVA / AGAPALWA,ADAMAWA,MADAGALI,GULAK,27,191,2,3,5,26,38,64,27,39,66,27,24,51,2,3,5,4,15,0,0,5,12,6,5,3,2,0,4/5/2016,6/7/2016,Yes,BORNO,GWOZA,GAVVA / AGAPALWA,Place of origin,No livelihood,None,None,None,>75%,None,<75%,>75%,<25%,Mosquito nets,Soap,Blankets/Mats,Off-site (>10 mn),>50 %,No,Ponds/canals,Ponds/canals,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,Garbage pit,0,No,Yes,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,No,Off-site,<2 km,<25%,Farming,18,Yes,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,Yes,Yes,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Other relief assistance,No,1852
Nigeria,11,07/21/2016,TARABA,BALI,BALI  A,TR_S012,CATHOLIC CHURCH,INFORMAL,10.9666,7.855,Spontaneous,Collective Settlement/Centre,,03/14/2014,Unknown,,Yes,,Public/Government,Community center,Yes,Yes,,,No,,,,Yes,No,No,No,No,No,Yes,Yes,No,TARABA,BALI,BALI B,TARABA,BALI,BALI  A,7,33,0,1,1,5,3,8,3,4,7,5,6,11,4,2,6,1,1,0,0,6,0,0,0,2,0,0,03/14/2014,05/15/2015,Yes,TARABA,BALI,BALI  A,Place of origin,House damaged/destroyed,None,>75%,None,None,>75%,<25%,None,<25%,Mosquito nets,Blankets/Mats,Hygiene kits,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,Yes,No,Yes,Never,None,No,No,No,No,No,No,Fever,Malnutrition,Cough,Yes,Yes,On-site (<3 km),NGO,Yes,Off-site,<1 km,<75%,Farming,5,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,N/A,Local Leader,Shelter,No,1847
Nigeria,11,07/21/2016,TARABA,BALI,BALI  A,TR_S014,NKST CHURCH,INFORMAL,10.9646,7.8509,Spontaneous,Collective Settlement/Centre,,03/14/2014,Unknown,,Yes,,Private Building,Community center,Yes,Yes,,,Yes,Religious entity,NKST CHURCH,8048923132,Yes,No,No,No,Yes,No,Yes,No,Yes,TARABA,BALI,BALI  A,TARABA,BALI,SUNTAI,2,14,0,1,1,3,2,5,1,2,3,2,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/14/14,05/15/2015,Yes,TARABA,BALI,BALI  A,Place of origin,House damaged/destroyed,None,None,None,>75%,None,None,>75%,<25%,Kitchen sets,Bucket/Jerry Can,Mosquito nets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),1,No,Yes,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (>3 km),Local clinic,Yes,On-site,<2 km,None,Farming,2,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Shelter,No,1850
Nigeria,11,07/19/2016,TARABA,GASSOL,MUTUM BIYU I,TR_S005,LG QUARTERS,INFORMAL,10.4552,8.3746,Spontaneous,Collective Settlement/Centre,,6/8/2015,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,Yes,No,No,No,No,No,No,No,No,TARABA,WUKARI,HOSPITAL,TARABA,WUKARI,AVYI,53,324,9,17,26,20,36,56,29,53,82,53,72,125,16,19,35,26,45,0,0,35,3,0,9,4,1,1,8/6/2016,,Yes,TARABA,WUKARI,HOSPITAL,Place of origin,House damaged/destroyed,<25%,None,None,<50%,None,<50%,None,<25%,Kitchen sets,Kitchen sets,Bucket/Jerry Can,Off-site (<10 mn),<50 %,No,Unprotected well,Protected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,No,No,Unknown,0,No,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,Unknown,Unknown,Unknown,No,No,No,Malaria,Malnutrition,Cough,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<50%,Daily labourer,48,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Distribution,Yes,1844
Nigeria,11,07/20/2016,TARABA,JALINGO,KONA,TR_S018,GULLUM CLINIC CAMP,INFORMAL,11.3267,8.9517,Spontaneous,Collective Settlement/Centre,,6/2/2015,Unknown,,Yes,,Public/Government,Health facility,Yes,No,,,Yes,Government,SEMA,N/A,Yes,No,Yes,Yes,No,Yes,No,No,Yes,BORNO,GWOZA,GAVVA / AGAPALWA,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,98,490,12,17,29,87,90,177,77,78,155,56,58,114,6,9,15,19,85,3,2,15,0,6,15,5,3,2,10/2/2014,10/26/2014,No,BORNO,GWOZA,GAVVA / AGAPALWA,Place of origin,Lack of safety,None,None,None,>75%,<50%,<75%,<75%,<75%,Bucket/Jerry Can,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,No,Spring,Spring,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),4,No,No,Yes,Burning,0,No,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Farming,0,Yes,No,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Mobile phone,Safety and Security,No,1854
Nigeria,11,07/21/2016,TARABA,JALINGO,KONA,TR_S003,MURTAI CAMP,INFORMAL,11.2735,9.0394,Spontaneous,Collective Settlement/Centre,,02/20/2014,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,Yes,No,No,No,No,No,No,No,No,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,BORNO,GWOZA,GAVVA / AGAPALWA,132,1485,55,66,121,235,248,483,224,236,460,185,190,375,21,25,46,48,232,0,1,46,6,6,76,8,7,4,02/17/2014,11/21/2015,No,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,Place of origin,Lack of food,None,None,>75%,<25%,None,>75%,>75%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),Not operational,Yes,Spring,Spring,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,On-site,<2 km,<25%,Farming,0,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1849
Nigeria,11,07/22/2016,TARABA,WUKARI,AVYI,TR_S006,EBENEZER PRIMARY SCHOOL WUKARI,INFORMAL,9.768,7.874,Spontaneous,Collective Settlement/Centre,,6/3/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,No,,,,Yes,No,No,No,No,No,No,No,No,TARABA,GASSOL,,TARABA,WUKARI,JIBU,32,138,3,2,5,15,21,36,12,19,31,27,34,61,2,3,5,2,5,0,0,5,0,0,0,21,3,2,6/3/2015,10/3/2015,No,TARABA,GASSOL,WURYO,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,None,None,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,None,Agro-pastoralism,2,No,No,No,No,No,None,None,None,None,Child physical & emotional abuse,Assistance was physically inadequate for most vulnerable,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1853
Nigeria,11,07/22/2016,TARABA,WUKARI,HOSPITAL,TR_S007,IZALA MOSQUE ,INFORMAL,9.777834,7.870976,Spontaneous,Collective Settlement/Centre,,3/5/2013,Unknown,,Yes,,Public/Government,Community center,Yes,Yes,,,Yes,Religious entity,N/A,,Yes,No,No,No,No,No,No,No,No,TARABA,WUKARI,PUJE,TARABA,WUKARI,AVYI,286,2002,57,71,128,98,114,212,360,431,791,415,423,838,15,18,33,71,147,0,0,33,0,0,81,55,25,10,3/5/2015,8/11/2015,Yes,TARABA,WUKARI,PUJE,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,None,None,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Good (Hygienic),2,Yes,Yes,No,Burning,0,No,Yes,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,No,None,None,No,Off-site,<1 km,None,Agro-pastoralism,2,No,No,No,Yes,No,Military,None,Unknown,None,Child physical & emotional abuse,Assistance was physically inadequate for most vulnerable,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1851
Nigeria,11,07/22/2016,TARABA,WUKARI,HOSPITAL,TR_S021,MELO,INFORMAL,9.77769,7.85805,Spontaneous,Collective Settlement/Centre,,10/27/2015,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,Yes,Individual/Private,N/A,,Yes,No,No,No,No,Yes,No,Yes,No,TARABA,WUKARI,PUJE,TARABA,WUKARI,AVYI,62,482,17,21,38,43,39,82,81,89,170,87,95,182,4,6,10,9,44,0,0,10,0,0,12,15,7,3,10/27/2015,03/15/2016,Yes,TARABA,WUKARI,PUJE,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,None,None,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Good (Hygienic),2,Yes,Yes,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,No,None,None,Yes,On-site,<1 km,None,Agro-pastoralism,3,No,No,No,No,No,None,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1845
Nigeria,11,07/22/2016,TARABA,WUKARI,HOSPITAL,TR_S022,VERTINARY,INFORMAL,9.7755,7.8605,Spontaneous,Collective Settlement/Centre,,03/15/2016,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,No,,,,No,No,No,No,No,No,No,No,No,TARABA,WUKARI,PUJE,TARABA,WUKARI,AVYI,66,511,18,20,38,41,37,78,88,94,182,95,102,197,7,9,16,31,59,2,0,16,0,0,12,19,4,7,05/15/2016,05/18/2016,Yes,TARABA,WUKARI,PUJE,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,None,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),2,Yes,Yes,Yes,Burning,0,Yes,Yes,No,No,Yes,No,"Yes, on site",No,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,No,None,None,No,Unknown,Unknown,None,Agro-pastoralism,12,No,No,No,No,No,None,None,None,None,Child separated from their care givers (or just child separation),Assistance was physically inadequate for most vulnerable,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,N/A,Mobile phone,Shelter,No,1848
