country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,,,,,,,,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,,,,,
Nigeria,18,23/06/2017,AD,ADAMAWA,AD05,GOMBI,AD0507,GARKIDA,HC1706,POSSA A,NULL,12.56537,10.40501,Host Communities,Host Communities,Host Communities,NULL,1/10/2015,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,HONG,DAKSIRI,ADAMAWA,MADAGALI,HYAMBULA,7,42,2,3,5,3,3,6,4,9,13,6,8,14,1,3,4,0,3,0,4,0,0,0,40,0,0,1,1,1,0,0,42014,15/11/2015,No,NULL,ADAMAWA,HONG,DAKSIRI,Place of origin,Lack of food,None,None,None,>75%,<50%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),Yes,Tarpaulin,Rope,Nails,N/A,<50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Burning,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<5 km,<50%,17,2,2,4,3,1,4,5,4,9,Work at the house,Lack of teachers,Work in the fields,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,4,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction with host community,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14499,AD0507-024,Radio,NULL,"Friends, neighbors and family",NULL,<75%,Morning,Information about needs in the community,Through direct Conversation,Safety and Security,No,5. Bura,NULL,1.Hausa,NULL,5. Bura,NULL,Yes,5. Bura,NULL,NULL
Nigeria,18,23/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1105,MANJEKIN,HC1707,SEUMI GABO,NULL,13.13289,10.03542,Host Communities,Host Communities,Host Communities,NULL,17/08/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MICHIKA,NULL,ADAMAWA,MADAGALI,WAGGA,45,490,18,23,41,24,30,54,72,101,173,84,98,182,26,14,40,10,41,0,40,0,0,0,0,0,0,0,0,0,0,0,17/08/2014,20/09/2014,Yes,Two times,ADAMAWA,MICHIKA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<50%,None,<75%,Kitchen sets,Bucket/Jerry Can,Blankets/Mats,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Diarrhea,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,211,23,15,38,61,40,101,40,32,72,Fees or costs,Lack of school supplies,Lack of teachers,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14500,AD1105-020,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Other relief assistance,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,23/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1105,MANJEKIN,HC1708,SALMA GALDI,NULL,13.10559,10.01798,Host Communities,Host Communities,Host Communities,NULL,17/08/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,ADAMAWA,MADAGALI,GULAK,92,874,38,41,79,52,55,107,128,113,241,157,164,321,49,77,126,23,79,0,126,0,0,0,0,0,0,0,0,0,0,0,17/08/2014,20/09/2014,Yes,Two times,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<50%,None,<75%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (>10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,311,35,29,64,52,64,116,67,64,131,Fees or costs,Lack of school supplies,Lack of teachers,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14493,AD1105-019,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,23/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1105,MANJEKIN,HC1709,WURO SALDI,NULL,13.13371,10.03774,Host Communities,Host Communities,Host Communities,NULL,17/08/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MICHIKA,MICHIKA  I,ADAMAWA,MADAGALI,GULAK,33,336,20,24,44,29,36,65,44,50,94,41,59,100,18,15,33,12,44,0,33,0,0,0,0,1,0,0,0,0,0,0,17/08/2014,20/09/2014,Yes,Two times,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Fever,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,123,17,12,29,25,29,54,25,15,40,Fees or costs,Lack of school supplies,Lack of teachers,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14486,AD1105-018,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,19/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1104,MAIHA GARI,HC1710,MBILA,NULL,13.2087,10.01307,Host Communities,Host Communities,Host Communities,NULL,5/9/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MADAGALI,BABEL,BORNO,DAMBOA,DAMBOA,20,200,7,4,11,14,10,24,32,29,61,48,39,87,11,6,17,3,1,0,17,0,1,0,0,17,0,0,0,0,0,0,41768,20/12/2014,Yes,Two times,ADAMAWA,MADAGALI,BABEL,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Diarrhea,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,83,10,12,22,13,15,28,16,17,33,Fees or costs,Lack of school supplies,Lack of teachers,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,0,No,No,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14479,AD1104-011,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Shelter,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,19/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1104,MAIHA GARI,HC1711,NASARAWO,NULL,13.2094,10.01246,Host Communities,Host Communities,Host Communities,NULL,5/9/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,BORNO,DAMBOA,NULL,NULL,NULL,NULL,11,79,3,3,6,5,9,14,8,12,20,13,14,27,7,5,12,2,6,0,12,0,0,0,0,0,0,0,0,0,0,0,41768,20/12/2014,Yes,Two times,BORNO,DAMBOA,NULL,Place of origin,Accessibility,None,None,<25%,>75%,<50%,<50%,None,<75%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,No,Never,Cultivated,No,No,No,No,No,No,Fever,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,32,8,4,12,5,4,9,7,4,11,Fees or costs,Work at the house,Lack of teachers,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14469,AD1104-010,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Afternoon,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,6/2/2017,AD,ADAMAWA,AD11,MAIHA,AD1101,BELEL,HC1712,YANGAI,NULL,13.22574,9.66135,Host Communities,Host Communities,Host Communities,NULL,2/11/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,BORNO,GUZAMALA,NULL,ADAMAWA,MICHIKA,MICHIKA  I,22,198,5,10,15,9,14,23,29,31,60,38,34,72,15,13,28,4,15,0,28,0,0,0,0,0,0,0,0,0,0,0,41681,16/08/2015,Yes,Two times,BORNO,GWOZA,NULL,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<50%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,77,9,8,17,18,12,30,13,17,30,Lack of teachers,Lack of school supplies,Work at the house,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Military,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14593,AD1101-012,Radio,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,22/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1101,BELEL,HC1713,BELEL,NULL,13.2261,9.65823,Host Communities,Host Communities,Host Communities,NULL,2/11/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MICHIKA,BAZZA MARGI,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,29,261,9,15,24,16,21,37,39,44,83,52,46,98,9,10,19,10,24,0,19,0,0,0,0,0,0,0,0,0,0,0,41681,16/08/2015,Yes,Two times,ADAMAWA,MICHIKA,BAZZA MARGI,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (>10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Diarrhea,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,96,9,4,13,22,20,42,22,19,41,Lack of teachers,Lack of school supplies,Work at the house,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Military,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14620,AD1101-013,Radio,NULL,Local leader/Community leader,NULL,<75%,Evening,Information about needs in the community,Through direct Conversation,Distribution,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,21/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1110,TAMBAJAM,HC1714,SABON GARI,NULL,13.23566,9.92132,Host Communities,Host Communities,Host Communities,NULL,10/8/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,ADAMAWA,MICHIKA,MADZI,22,207,6,10,16,22,24,46,29,26,55,34,36,70,7,13,20,4,16,0,20,0,0,0,0,6,0,0,0,0,0,0,41920,42125,Yes,Two times,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Accessibility,None,None,<25%,>75%,<50%,<50%,None,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (>10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<75%,75,11,9,20,13,6,19,13,23,36,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,0,No,No,No damage,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14539,AD1110-018,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,19/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1108,SORAU 'A',HC1715,WURO LAIDE,NULL,13.23518,9.91358,Host Communities,Host Communities,Host Communities,NULL,2/5/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,ADAMAWA,MICHIKA,SINA / KAMALE / KWANDE,52,461,30,16,46,34,28,62,82,68,150,78,84,162,22,19,41,21,46,0,41,0,0,0,0,0,0,0,0,0,0,0,41675,27/08/2014,Yes,Two times,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<75%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),Yes,Nails,Timber/wood,Roofing sheets,N/A,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,None,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<75%,209,36,23,59,32,40,72,36,42,78,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,0,No,No,Destroyed or not usable,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Military,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14484,AD1108-016,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Shelter,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,19/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1108,SORAU 'A',HC1716,MARGI,NULL,13.20475,9.88756,Host Communities,Host Communities,Host Communities,NULL,2/5/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MICHIKA,FUTUDOU / FUTULES,ADAMAWA,MICHIKA,FUTUDOU / FUTULES,65,589,62,34,96,40,39,79,94,88,182,82,104,186,24,22,46,41,96,0,46,0,0,0,0,0,0,0,0,1,0,0,42040,41828,Yes,Two times,ADAMAWA,MICHIKA,FUTUDOU / FUTULES,Place of origin,House damaged/destroyed,None,None,<75%,<50%,<25%,<50%,None,<75%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,NONE,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,236,20,34,54,40,44,84,48,50,98,Fees or costs,Distance to the school (too far),Lack of teachers,NULL,No,NULL,No,No,No damage,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Military,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14455,AD1108-013,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,21/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1110,TAMBAJAM,HC1717,MAHAUTA,NULL,13.23423,9.92478,Host Communities,Host Communities,Host Communities,NULL,10/4/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MADAGALI,DUHU/ SHUWA,ADAMAWA,MICHIKA,WAMBLIMI / TILLI,31,252,7,9,16,12,18,30,37,41,78,46,38,84,21,23,44,5,16,0,44,0,0,0,0,0,0,0,0,0,0,0,41920,42125,Yes,Two times,ADAMAWA,MADAGALI,DUHU/ SHUWA,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<75%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Diarrhea,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,102,8,10,18,27,20,47,20,17,37,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,NULL,No,No,No damage,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Military,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14452,AD1110-017,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,3. Shuwa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,21/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1110,TAMBAJAM,HC1718,UNGUWAN SARKI,NULL,13.22615,9.95527,Host Communities,Host Communities,Host Communities,NULL,10/8/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MADAGALI,WAGGA,BORNO,BAMA,NULL,18,180,6,7,13,11,8,19,21,29,50,38,36,74,15,9,24,8,13,0,24,0,0,NULL,0,0,0,0,0,0,0,0,41920,42125,Yes,Two times,ADAMAWA,MADAGALI,WAGGA,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,<25%,<75%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,Yes,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Diarrhea,Fever,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,68,8,10,18,10,12,22,19,9,28,Fees or costs,Lack of school supplies,Lack of teachers,NULL,No,NULL,No,No,No damage,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14450,AD1110-016,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,20/06/2017,AD,ADAMAWA,AD11,MAIHA,AD1106,MAYONGULI,HC1719,HULMARE,NULL,13.18252,10.06622,Host Communities,Host Communities,Host Communities,NULL,8/4/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,MICHIKA,MICHIKA  I,ADAMAWA,MADAGALI,BABEL,54,491,14,17,31,21,30,51,81,102,183,73,110,183,17,26,43,10,31,0,43,0,0,0,0,0,0,0,0,0,0,0,41855,NULL,Yes,Two times,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<50%,None,<75%,Blankets/Mats,Bucket/Jerry Can,Kitchen sets,On-site (>10 mn),No,NULL,NULL,NULL,NULL,>50 %,No,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<75%,233,30,20,50,42,38,80,60,43,103,Fees or costs,Lack of school supplies,Lack of teachers,NULL,No,NULL,No,No,No damage,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Police,None,None,None,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14445,AD1106-017,Radio,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Through direct Conversation,Other relief assistance,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
