country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,12,09/25/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2102,BOLORI  II,BO_S130,DOGONGIDA CAMP,INFORMAL,13.11939,11.87868,Spontaneous,Collective Settlement/Centre,NULL,12/12/2014,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,Yes,No,Yes,No,Yes,BORNO,BAMA,KASUGULA,BORNO,KUKAWA,BAGA,28,156,4,3,7,21,15,36,25,37,62,19,29,48,2,1,3,9,22,4,1,3,0,17,0,8,0,0,12/12/2014,10/10/2015,No,BORNO,BAMA,KASUGULA,Place of origin,Lack of safety,<25%,None,None,>75%,None,None,<50%,<75%,Mosquito nets,Blankets/Mats,Soap,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Non usable,0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Cough,Diarrhea,No,No,None,None,Yes,Off-site,<2 km,<25%,Collecting firewood,12,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,Yes,2105
Nigeria,12,09/23/2016,BO,BORNO,BO13,JERE,BO1311,MAIRI,BO_S131,LAYIN ELKA ,INFORMAL,13.18938,11.82003,Spontaneous,Collective Settlement/Centre,NULL,07/17/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,8094821560,No,No,No,No,No,No,Yes,No,Yes,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,11,54,1,2,3,3,5,8,8,12,20,5,11,16,4,3,7,0,3,0,0,7,0,0,0,2,0,0,07/17/2014,07/17/2014,No,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,Place of origin,Lack of safety,<25%,None,>75%,<25%,None,<25%,None,None,Blankets/Mats,Kitchen sets,Mosquito nets,Off-site (>10 mn),>50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,No,No,No,No,Malaria,Fever,Other,No,No,None,None,Yes,Off-site,<2 km,<25%,Petty trade,5,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Local Leader,Other relief assistance,No,2121
Nigeria,12,09/24/2016,BO,BORNO,BO13,JERE,BO1311,MAIRI,BO_S132,FILLING MAKARANTA,INFORMAL,13.18735,11.8333,Spontaneous,Collective Settlement/Centre,NULL,07/16/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,N/A,No,No,No,No,No,No,Yes,No,Yes,BORNO,KONDUGA,MAIRAMRI / YELERI / BAZAMRI,BORNO,KONDUGA,KONDUGA,19,142,1,2,3,17,19,36,32,41,73,10,15,25,2,3,5,4,3,0,0,5,0,0,1,4,2,0,07/16/2015,07/16/2015,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of safety,<25%,None,>75%,None,None,<25%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Diarrhea,Fever,No,No,None,None,No,None,Unknown,None,Petty trade,7,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Local Leader,Other relief assistance,No,2122
Nigeria,12,10/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S133,GSSSS MONGUNO,FORMAL,13.61071,12.68002,Spontaneous,Collective Settlement/Centre,NULL,5/5/2015,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,Government,SEMA,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,MONGUNO,KAGURAM,BORNO,MONGUNO,NGURNO,2880,16000,674,686,1360,906,919,1825,1610,2200,3810,3000,5305,8305,342,358,700,503,700,24,10,700,78,250,0,1700,400,0,5/5/2015,5/9/2016,No,BORNO,MONGUNO,KAGURAM,Place of origin,Lack of safety,<25%,<25%,<50%,<75%,None,<25%,<25%,<75%,Soap,Bucket/Jerry Can,Hygiene kits,Off-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Good (Hygienic),148,No,Yes,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),INGO,No,Off-site,<1 km,None,Collecting firewood,0,Yes,Yes,No,Yes,Yes,Military,Theft,Domestic violence,Forced recruitment,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2123
Nigeria,12,10/10/2016,BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,BO_S134,HAUSARI PRYMARY SCHOOL DAMBOA,INFORMAL,12.75233,11.14815,Spontaneous,Collective Settlement/Centre,NULL,06/21/2016,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,Individual/Private,NA,NA,Yes,No,No,Yes,Yes,Yes,Yes,No,No,BORNO,DAMBOA,AJIGN (A),BORNO,DAMBOA,DAMBOA,1987,14885,769,891,1660,1663,1721,3384,1608,1013,2621,2331,3042,5373,839,1008,1847,73,1891,7,0,1847,618,302,0,0,1847,0,06/21/2016,5/10/2016,Yes,BORNO,DAMBOA,AJIGN (A),Place of origin,Lack of safety,<25%,<25%,<25%,<75%,<25%,None,None,<75%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),10,Yes,Yes,Yes,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,Yes,No,No,Malnutrition,Malaria,Fever,No,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,Farming,0,No,No,Yes,Yes,No,Military,None,Unknown,Unknown,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Safety and Security,No,2110
Nigeria,12,11/10/2016,BO,BORNO,BO25,NGALA,BO2507,NGALA WARD,BO_S135,INTERNATIONAL SCHOOL,FORMAL,14.187839,12.345019,Spontaneous,Collective Settlement/Centre,NULL,1/12/2015,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,INGO,ICRC,8067174794,Yes,No,No,Yes,No,Yes,Yes,Yes,No,BORNO,NGALA,NGALA WARD,BORNO,KALA BALGE,KALA,4400,22000,445,500,945,1540,1900,3440,3510,4050,7560,4055,4500,8555,700,800,1500,0,945,0,0,1500,0,0,0,0,0,0,1/12/2015,1/9/2016,Yes,BORNO,NGALA,NGALA WARD,Place of origin,Lack of safety,<25%,<50%,<50%,<75%,None,<25%,<25%,None,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),53,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Every 2 weeks,Distribution,Yes,Yes,No,Yes,Yes,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,None,None,0,Yes,No,Yes,Yes,Yes,Military,Friction anmong site residents,Domestic violence,None,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Authorities,Distribution,No,2119
Nigeria,12,12/9/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S136,ALHAJI KOLOMI HOUSE,INFORMAL,13.91347,12.04003,Spontaneous,Collective Settlement/Centre,NULL,9/9/2016,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,DIKWA,GAJIBO,BORNO,DIKWA,MULIYE / JEMURI,189,945,14,17,31,112,122,234,150,193,343,140,147,287,30,20,50,40,158,0,0,50,0,0,0,0,0,0,9/9/2016,NULL,No,BORNO,DIKWA,GAJIBO,Place of origin,Lack of safety,<25%,<25%,<25%,>75%,None,None,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,No,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),15,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),NGO,Yes,Off-site,<1 km,Unknown,Petty trade,30,Yes,No,Yes,Yes,Yes,Police,Friction anmong site residents,Domestic violence,Unknown,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2132
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S137,KAMCHIJIN PRAYER GROUND,INFORMAL,13.92155,12.003795,Spontaneous,Collective Settlement/Centre,NULL,NULL,Unknown,NULL,Yes,NULL,Public/Government,Open lot,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,DIKWA,GAJIBO,BORNO,DIKWA,DIKWA,103,516,20,25,45,55,62,117,98,107,205,66,69,135,6,8,14,25,102,0,0,14,0,0,0,50,70,0,5/9/2016,NULL,Yes,BORNO,DIKWA,DIKWA,Place of origin,Lack of safety,<25%,>75%,<50%,None,None,None,<50%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,No,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),12,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,<25%,Petty trade,35,Yes,No,Yes,Yes,Yes,Military,Friction anmong site residents,Domestic violence,None,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Authorities,Safety and Security,No,2131
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S138,SANGAYA,INFORMAL,13.91637,12.03103,Spontaneous,Collective Settlement/Centre,NULL,9/8/2016,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,DIKWA,BOBOSHE,BORNO,DIKWA,GAJIBO,2765,13826,250,265,515,1270,1295,2565,2350,2650,5000,2805,2811,5616,80,50,130,150,2350,0,0,130,0,0,0,250,200,400,9/9/2016,NULL,Yes,BORNO,DIKWA,BOBOSHE,Place of origin,Lack of safety,<25%,<75%,<25%,<75%,None,Unknown,Unknown,<75%,Blankets/Mats,Plastic sheeting,Mosquito nets,On-site (<10 mn),<50 %,No,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,Yes,No,No,No,No,Malaria,Malnutrition,Fever,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,25,Yes,Unknown,No,Yes,Unknown,Military,None,Unknown,Unknown,None,Unknown,0,0,Unknown,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2130
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S139,MOHAMMED KYARIMI,INFORMAL,13.15035,12.39258,Spontaneous,Collective Settlement/Centre,NULL,10/9/2016,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,DIKWA,GAJIBO,BORNO,DIKWA,MUDU / KAZA,1365,6826,45,55,100,520,632,1152,1830,1838,3668,803,1058,1861,20,25,45,30,950,0,0,45,0,0,50,550,700,0,10/9/2016,2/10/2016,Yes,BORNO,DIKWA,GAJIBO,Place of origin,Lack of safety,<25%,<25%,<25%,<75%,None,<25%,None,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,Yes,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,Yes,No,No,No,No,Malaria,Malnutrition,Cough,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,15,Yes,Unknown,No,Yes,Unknown,Military,None,Unknown,Unknown,Missing children,Unknown,0,0,Unknown,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2128
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S140,BULABULIN IDP CAMP,INFORMAL,13.90474,12.03944,Spontaneous,Collective Settlement/Centre,NULL,9/9/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,BORNO,DIKWA,GAJIBO,BORNO,DIKWA,BOBOSHE,428,2138,42,73,115,136,207,343,328,489,817,276,392,668,53,142,195,73,125,0,0,195,0,0,0,0,0,0,9/9/2016,3/10/2016,No,BORNO,DIKWA,GAJIBO,Place of origin,Lack of safety,<25%,<50%,<50%,<25%,None,None,<50%,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Twice a week,Distribution,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),NGO,No,Unknown,Unknown,None,Petty trade,215,Yes,No,No,Yes,No,Military,None,None,None,None,Fighting between recipients at distribution points,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,No,2124
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S141,SHEHU SANDA IDP CAMP,INFORMAL,13.90601,12.04107,Spontaneous,Collective Settlement/Centre,NULL,9/9/2016,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,DIKWA,MULIYE / JEMURI,BORNO,DIKWA,GAJIBO,1514,7568,147,202,349,203,315,518,1428,1876,3304,1307,1837,3144,101,152,253,248,381,0,0,253,0,0,0,0,0,0,9/9/2016,NULL,Yes,BORNO,DIKWA,MULIYE / JEMURI,Place of origin,Lack of safety,<25%,None,<50%,<50%,None,None,<25%,>75%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),<50 %,No,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),23,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),NGO,No,Unknown,Unknown,None,Petty trade,411,Yes,No,No,Yes,No,Military,None,None,None,None,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,Yes,2126
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S142,AGRIC IDP CANP,INFORMAL,12.03896,11.3928,Spontaneous,Collective Settlement/Centre,NULL,9/9/2016,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,No,No,Yes,Yes,No,No,BORNO,DIKWA,UFAYE / GUJILE,BORNO,DIKWA,NGUDORAM,94,472,6,13,19,28,43,71,72,114,186,69,85,154,13,29,42,12,17,0,0,42,0,0,0,0,0,0,9/9/2016,NULL,Yes,BORNO,DIKWA,UFAYE / GUJILE,Place of origin,Lack of safety,None,<75%,<25%,<25%,None,<25%,<25%,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,No,Water truck,Water truck,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Twice a week,Distribution,Yes,Yes,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (<3 km),NGO,No,Unknown,Unknown,None,Petty trade,22,Unknown,No,No,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2127
Nigeria,12,12/10/2016,BO,BORNO,BO08,DIKWA,BO0802,DIKWA,BO_S143,MOTOR PARK IDP CAMP,INFORMAL,12.03736,10.91031,Spontaneous,Collective Settlement/Centre,NULL,9/9/2016,Unknown,NULL,Yes,NULL,Public/Government,Open lot,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,DIKWA,GAJIBO,BORNO,DIKWA,MULIYE / JEMURI,844,4218,35,63,98,79,142,221,789,981,1770,842,1136,1978,59,92,151,78,102,0,0,151,0,0,0,0,0,0,9/9/2016,NULL,No,BORNO,DIKWA,GAJIBO,Place of origin,Lack of safety,None,<50%,<50%,<25%,None,<25%,<50%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,No,Water truck,Water truck,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Twice a week,Distribution,Yes,Yes,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),NGO,No,Unknown,Unknown,None,Petty trade,0,No,No,No,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2125
Nigeria,12,12/10/2016,BO,BORNO,BO19,MAFA,BO1908,MA'AFA,BO_S144,MAFA PRIMARY SCHOOL CAMP,FORMAL,13.59835,11.92446,Spontaneous,Collective Settlement/Centre,NULL,7/8/2016,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,NULL,NULL,Yes,Armed Forces,N/A,NULL,Yes,No,No,No,Yes,Yes,Yes,No,No,BORNO,MAFA,GAWA,BORNO,MAFA,MUJIGINE,300,1502,12,19,31,21,38,59,242,312,554,305,438,743,42,73,115,53,35,0,0,115,0,0,0,0,0,0,NULL,NULL,No,BORNO,MAFA,GAWA,Place of origin,Lack of safety,None,<25%,<50%,<50%,None,<25%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,Unknown,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Twice a week,Distribution,No,No,No,No,No,No,Diarrhea,Fever,Cough,No,Yes,Off-site (<3 km),NGO,No,Unknown,Unknown,None,Petty trade,0,No,No,No,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2129
Nigeria,12,09/24/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S145,MUNA DA'ALTI 2A,INFORMAL,13.25225,11.86852,Spontaneous,Collective Settlement/Centre,NULL,1/1/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,Yes,No,No,No,No,No,No,BORNO,MAFA,MUJIGINE,BORNO,DIKWA,DIKWA,820,4500,93,77,170,274,365,639,721,950,1671,870,950,1820,110,90,200,250,201,40,20,200,5,20,30,200,10,5,1/1/2016,8/9/2016,Yes,BORNO,MAFA,MUJIGINE,Place of origin,Lack of safety,<25%,None,>75%,None,None,None,None,<50%,Blankets/Mats,Plastic sheeting,Kitchen sets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Non usable,0,No,No,No,Burning,1,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Skin disease,No,No,None,None,No,None,Unknown,None,Daily labourer,0,Yes,No,No,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,2118
Nigeria,12,09/25/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S146,MUNA DA`ALTI 2B,INFORMAL,13.25225,11.86852,Spontaneous,Collective Settlement/Centre,NULL,08/20/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,8033852298,No,No,Yes,Yes,Yes,No,No,No,No,BORNO,JERE,DUSUMAN,BORNO,NULL,CHINADE,60,350,7,6,13,33,41,74,42,31,73,67,88,155,16,19,35,15,20,10,5,35,0,0,10,20,5,4,08/20/2014,12/8/2016,Yes,BORNO,JERE,DUSUMAN,Place of origin,Lack of safety,<25%,None,<75%,<25%,<25%,<50%,<25%,<25%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),3,Yes,Yes,Yes,Burning,1,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Skin disease,Fever,No,No,None,None,Yes,On-site,<1 km,>75%,Daily labourer,50,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Distribution,No,2120
Nigeria,12,09/26/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2105,GAMBORU LIBERTY,BO_S147,ALLAMIN DAGASH GARAGE,INFORMAL,13.16797,11.85737,Spontaneous,Collective Settlement/Centre,NULL,9/1/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,Yes,No,Yes,BORNO,MARTE,MUSUNE,NULL,NULL,NULL,29,170,9,10,19,13,9,22,29,30,59,21,39,60,7,3,10,5,15,0,1,10,0,2,7,9,5,0,9/1/2016,12/8/2016,Yes,BORNO,MARTE,MUSUNE,Place of origin,Lack of safety,<25%,<25%,>75%,None,None,None,None,<25%,Blankets/Mats,Plastic sheeting,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,Off-site,Unknown,None,Daily labourer,20,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Radio/news,Shelter,No,2103
Nigeria,12,09/26/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S148,ABULAM ,INFORMAL,13.13514,11.79163,Spontaneous,Collective Settlement/Centre,NULL,11/3/2015,Unknown,NULL,Yes,NULL,Private Building,Tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,NYALERI/SANDIA/YEJIWA,NULL,NULL,NULL,25,123,2,3,5,12,17,29,10,13,23,27,32,59,3,4,7,1,15,0,0,7,0,2,0,17,0,0,11/3/2015,08/28/2016,No,BORNO,KONDUGA,NYALERI/SANDIA/YEJIWA,Place of origin,Lack of safety,None,<75%,<50%,None,None,<25%,None,>75%,Kitchen sets,Bucket/Jerry Can,Soap,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,<50%,Petty trade,20,Yes,No,No,Yes,No,Self organized,None,Domestic violence,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2101
