round,country,survey_date,site_id,site_name,site_region,site_provence,site_district,site_latitude,site_longitude,site_location,site_class,site_type,site_shelter,smc_exist,smc_community,sma_exist,sma_name,sma_type,site_status,shelter_rem,site_electricty,water_operational,n_family,n_infants_male,n_infants_female,n_child_male,n_child_female,n_youth_male,n_youth_female,n_adult_male,n_adult_female,n_elder_male,n_elder_female,n_total,n_pregnant,n_lactating,n_physical_dis,n_mental_dis,n_chronic_ill,n_hoh_child,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,idp_leaving,return_area,origin_region,origin_province,origin_district,per_hh_outside,per_hh_tents,per_hh_makeshift,per_hh_indoors,water_location,n_latrine,latrine_gender,bathing_gender,food_freq,food_sup_lac,food_sup_child,food_source,health_issue,health_issue_b,edu_access_i,edu_distance,per_sch,sec_provided,sec_reported,gbv_report,site_lighting,info_main,job_abr,job_farm,job_cattle,job_fishing,job_business
3,Haiti,26/07/17,,Ecole Bon Berger,Grande Anse,Moron,Sources Chaudes,18.55981,-74.25877,Rue Cimetiere,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Moron,Sources Chaudes,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,26/07/17,814-00-S005,Ecole Nationale Mixte de Moron,Grande Anse,Moron,Sources Chaudes,18.56435,-74.25106,Sur la route de Moron,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Moron,Sources Chaudes,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,812-02-S006,Eglise Catholique Abricots,Grande Anse,Abricots,Balisier,18.65013,-74.30727,A cŒét_ de la place,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,812-02-S001,Centre des sciences experimentales,Grande Anse,Abricots,Danglise,18.64949,-74.30664,A l'entr_e de Cimetiere,Spontaneous,Group Sites,Public,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Fondation paradis des Indiens,Grande Anse,Abricots,Danglise,18.65302,-74.30399,A l'entr_e de Cimetiere des Abricots,Spontaneous,Group Sites,Community Centre,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole Nationale balisier,Grande Anse,Abricots,Balisier,18.61538,-74.3008,Abricots,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,812-04-S002,Ecole Nationale St Victor,Grande Anse,Abricots,La Seringue,18.63253,-74.34664,Abricots,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,La Seringue,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,812-02-S003,Ecole Henry Christophe,Grande Anse,Abricots,Danglise,18.64873,-74.30658,Abricots,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole St Joseph des Soeurs Ste Th_rÅ_se,Grande Anse,Abricots,Balisier,18.65024,-74.30672,Abricots,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,813-01-S002,Ecole moderne galileen,Grande Anse,Abricots,Balisier,18.61248,-74.30013,Balisier,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole Nationale balisier,Grande Anse,Abricots,Balisier,18.61545,-74.30085,Balisier,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole Coeur de J_sus,Grande Anse,Bonbon,Desormeau (Bonbon),18.66502,-74.24552,Bonbon,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Bonbon,Desormeau (Bonbon),Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Presbyterale Bonbon,Grande Anse,Bonbon,Desormeau (Bonbon),18.66538,-74.24562,Bonbon,Spontaneous,Group Sites,Presbytery,No,No,No,Unknown,Unknown,No,Concrete,"Yes, Regularly","Yes, Water Truck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Bonbon,Desormeau (Bonbon),Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole Nationale Danglise,Grande Anse,Abricots,Danglise,18.61037,-74.32069,Danglise,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Lycee congreganiste St Louis de Gonzague,Grande Anse,Bonbon,Desormeau (Bonbon),18.66559,-74.24406,Dos mairie de Bonbon,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Bonbon,Desormeau (Bonbon),Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole Nationale Bonbon,Grande Anse,Bonbon,Desormeau (Bonbon),18.66643,-74.24155,Route principale de bonbon,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Bonbon,Desormeau (Bonbon),Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Mairie de Bonbon,Grande Anse,Bonbon,Desormeau (Bonbon),18.66546,-74.24555,Rue du commerce,Spontaneous,Group Sites,Communal House,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Bonbon,Desormeau (Bonbon),Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,813-01-S002,Ecole moderne galileen,Grande Anse,Bonbon,Desormeau (Bonbon),18.66502,-74.24396,Sur la route de Bordes,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Bonbon,Desormeau (Bonbon),Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Lycee des Abricots,Grande Anse,Abricots,Balisier,18.64339,-74.29239,Sur la route des Abricots,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,27/07/17,,Ecole Nationale L_on Coicou,Grande Anse,Abricots,Anse Du Clerc,18.64741,-74.27798,Sur la route des Abricots,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Abricots,Anse Du Clerc,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
4,Haiti,17/08/17,,CollÅ_ge St Joseph de Damassin,Sud,Coteaux,Quantin,18.22933,-74.06331,Rue ste famille,Planned,Evacuation Centers,Empty Field,No,No,No,,None,Yes,tent,No electricity,No running water,6,0,0,2,0,7,11,12,4,1,1,38,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Sud,Coteaux,Quantin,1%-25%,76%-100%,1%-25%,1%-25%,Off-site (<20 minutes),0,No,No,Never,No,No,Market,Influenza_like illnesses,"Diarrheal, gastrointestinal diseases",Yes,<1km,>75%,No,No,No,No lighting,Shelter,Unknown,26%-50%,26%-50%,1%-25%,51%-75%
4,Haiti,17/08/17,,Kay Eugene louines,Sud,Coteaux,Des Pas,18.21154,-74.05077,,Spontaneous,Group Sites,Individual House,No,No,No,,None,Yes,Reinforced Concrete,No electricity,"Yes, National Water and Sanitation Company ",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Sud,Coteaux,Des Pas,1%-25%,1%-25%,1%-25%,51%-75%,On-site (<20 minutes),2,No,No,Never,No,No,Market,Influenza_like illnesses,Fever,No,<1km,None,No,No,No,No lighting,Situation in Areas of Origin,No,51%-75%,1%-25%,0%,0%
4,Haiti,17/08/17,,Kay Maitre Nathan Alcidor,Sud,Coteaux,Quantin,18.2302,-74.06652,,Spontaneous,Group Sites,Individual House,No,No,No,,None,Yes,Concrete,No electricity,No running water,4,0,0,0,0,0,0,4,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,Yes,Place of Origin,Sud,Coteaux,Quantin,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),0,No,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,<50%,No,No,No,No lighting,Shelter,No,76%-100%,51%-75%,0%,76%-100%
4,Haiti,17/08/17,,Kay Maitre Lapierre,Sud,Coteaux,Quantin,18.23069,-74.06767,,Planned,Group Sites,Individual House,No,No,No,,None,Yes,Reinforced Concrete,"Yes, Generator","Yes, National Water and Sanitation Company ",2,0,0,,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,Yes,Place of Origin,Sud,Coteaux,Quantin,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),2,Yes,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,>75%,No,No,No,"Yes, lighting adequate",Shelter,No,1%-25%,1%-25%,1%-25%,26%-50%
4,Haiti,17/08/17,,Institution Mixte Thomas Rodrigue De Gaetan,Sud,Camp Perrin,Champlois,18.33184,-73.83429,,Planned,Evacuation Centers,School,No,No,No,,None,Yes,Concrete,No electricity,No running water,4,0,0,0,0,2,2,7,3,4,0,18,0,0,1,0,0,0,0,0,0,0,1,Yes,Place of Origin,Sud,Camp Perrin,Champlois,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),1,No,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,<50%,No,No,No,No lighting,Shelter,No,76%-100%,26%-50%,0%,26%-50%
4,Haiti,23/08/17,,Eglise Bethanie Maniche,Sud,Maniche,Maniche,18.34267,-73.78595,,Spontaneous,Group Sites,Church,No,No,No,,None,Yes,Concrete,"Yes, Scarcely",No running water,1,0,0,0,1,1,2,1,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Yes,Place of Origin,Sud,Maniche,Maniche,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),3,Yes,Yes,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,>75%,No,No,No,"Yes, lighting adequate",Shelter,No,76%-100%,0%,0%,0%
3,Haiti,07/07/17,811-09-S024,Eglise de Jesus christ,Grande Anse,Jeremie,Fond Rouge De Torbec,18.6456,-74.11977,Sur la route principale prolong_e,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge De Torbec,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,07/05/17,823-03-S001,Ecole Nationale Mixte carcasse,Grande Anse,Les Irois,Carcasse,18.3741,-74.44577,Tante,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Les Irois,Carcasse,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,07/05/17,823-03-S004,Centre de Sant_ de Saint Joseph,Grande Anse,Les Irois,Carcasse,18.37669,-74.44371,Tante,Spontaneous,Group Sites,Center of Health,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Les Irois,Carcasse,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
4,Haiti,23/08/17,,Ecole Nationale de Dory,Sud,Maniche,Dory,18.35321,-73.71971,,Spontaneous,Group Sites,School,No,No,No,,None,Yes,Concrete,No electricity,No running water,17,1,0,4,3,5,15,13,13,2,5,61,2,0,1,0,0,1,0,0,0,5,0,Yes,Place of Origin,Sud,Maniche,Dory,1%-25%,1%-25%,1%-25%,76%-100%,Off-site (<20 minutes),6,Yes,Yes,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,>75%,No,No,No,No lighting,Shelter,No,26%-50%,0%,0%,76%-100%
3,Haiti,07/12/17,811-08-S016,Ecole Mixte St Pierre,Grande Anse,Jeremie,Fond Rouge Daiyer,18.63664,-74.10944,Versaille,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge Daiyer,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
4,Haiti,23/08/17,,Academie des Petits Genies De Melon,Sud,Maniche,Melon,18.35685,-73.77318,,Planned,Group Sites,School,No,No,No,,None,Yes,Concrete,"Yes, Regularly",No running water,1,0,0,0,0,2,2,0,1,0,1,6,0,0,0,0,0,0,0,0,0,1,0,Yes,Place of Origin,Sud,Maniche,Melon,1%-25%,1%-25%,1%-25%,76%-100%,Off-site (<20 minutes),3,Yes,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,>75%,No,No,No,"Yes, lighting adequate",Shelter,No,0%,0%,0%,76%-100%
4,Haiti,24/08/17,822-01-S008,Latanier,Grande Anse,Dame-Marie,Bariadelle,18.51216,-74.44516,Route simetyÅ_,Planned,Group Sites,Makeshift,No,No,No,Unknown,Unknown,Yes,shelter,No electricity,No running water,24,0,0,8,4,10,12,20,24,0,0,78,0,0,0,0,0,0,0,0,0,5,0,No,"none, stay here",Grande Anse,Dame-Marie,Bariadelle,Unknown,Unknown,51%-75%,Unknown,Off-site (>20 minutes),0,Unknown,No,Never,No,No,Market,Skin infections,Skin infections,Yes,<1km,>75%,No,No,No,No lighting,Other Relief Assistance,No,1%-25%,0%,26%-50%,0%
4,Haiti,08/11/17,,Bureau Sect Com De Boulay,Sud,St. Jean du Sud,Debouchette,18.04568,-73.83032,Boulay,Planned,Group Sites,Empty Building,No,No,No,,None,Yes,Concrete,No electricity,No running water,3,0,0,1,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Sud,St. Jean du Sud,Debouchette,1%-25%,1%-25%,1%-25%,76%-100%,Off-site (<20 minutes),1,No,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,>75%,No,No,No,No lighting,Shelter,No,76%-100%,0%,0%,76%-100%
4,Haiti,08/08/17,,Presbytere de Chateau,Sud,Arniquet,Arniquet,18.17406,-73.91675,Chateau,Spontaneous,Group Sites,Host Family House,No,No,Yes,,Religious Entity,Yes,Concrete,"Yes, Regularly","Yes, Water Truck",8,0,0,0,0,0,1,1,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Sud,Arniquet,Arniquet,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),5,Yes,No,Never,No,No,Market,Genital Infections,Influenza_like illnesses,Yes,<1km,>75%,No,No,No,"Yes, lighting adequate",Shelter,No,76%-100%,0%,0%,76%-100%
4,Haiti,08/08/17,,Chez Monseigneur Romellus,Sud,Arniquet,Arniquet,18.18005,-73.9248,Chateau,Spontaneous,Group Sites,Individual House,No,No,No,,None,Yes,Concrete,No electricity,No running water,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,Yes,Place of Origin,Sud,Arniquet,Arniquet,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),1,No,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,No,<1km,None,No,No,No,No lighting,Shelter,No,76%-100%,0%,0%,76%-100%
4,Haiti,08/04/17,822-01-S010,Cite Mathieu,Grande Anse,Dame-Marie,Bariadelle,,,Dame-Marie,Spontaneous,Group Sites,Makeshift,No,No,No,Unknown,None,Yes,shelter,No electricity,No running water,5,0,0,0,0,2,2,6,2,1,0,13,0,1,1,0,0,0,0,0,0,0,0,Yes,"none, stay here",Grande Anse,Dame-Marie,Bariadelle,1%-25%,Unknown,1%-25%,Unknown,On-site (>20 minutes),0,No,No,Never,No,No,Market,Skin infections,Skin infections,Yes,>10km,>75%,No,Yes,No,No lighting,Other Relief Assistance,No,1%-25%,0%,1%-25%,0%
4,Haiti,24/08/17,822-01-S010,Cite Mathieu,Grande Anse,Dame-Marie,Bariadelle,18.52481,-74.43648,Dame-Marie,Spontaneous,Group Sites,Makeshift,No,No,No,Unknown,Unknown,Yes,shelter,No electricity,No running water,5,0,0,1,1,2,1,2,2,1,0,10,1,0,0,0,0,0,0,0,0,2,1,No,"none, stay here",Grande Anse,Dame-Marie,Bariadelle,1%-25%,76%-100%,76%-100%,Unknown,Off-site (>20 minutes),0,No,No,Never,No,No,Market,None,None,Yes,<1km,>75%,No,No,No,No lighting,Other Relief Assistance,No,0%,0%,26%-50%,0%
4,Haiti,08/04/17,711-01-S030,Resd Herve Foucan,Sud,Les Cayes,Bourdet,18.74054,-73.22415,Devirel,Spontaneous,Group Sites,Individual House,No,No,No,,None,Yes,Concrete,No electricity,No running water,1,0,0,2,0,2,0,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,Yes,Place of Origin,Sud,Les Cayes,Bourdet,1%-25%,1%-25%,1%-25%,76%-100%,Off-site (<20 minutes),0,No,No,Never,No,No,Market,"Diarrheal, gastrointestinal diseases","Diarrheal, gastrointestinal diseases",Yes,<1km,>75%,No,No,No,No lighting,Shelter,No,76%-100%,0%,0%,76%-100%
4,Haiti,08/09/17,,Ecole Nationale de Douyon,Sud,Port-Salut,Darbois,18.14047,-73.92864,Douyon,Planned,Evacuation Centers,School,No,No,No,,None,Yes,Concrete,No electricity,No running water,7,0,0,2,1,0,2,8,4,1,2,19,0,0,0,1,0,0,0,0,0,0,0,Yes,Place of Origin,Sud,Port-Salut,Darbois,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),22,Yes,No,Never,No,No,Market,Influenza_like illnesses,"Diarrheal, gastrointestinal diseases",Yes,<1km,<75%,No,No,No,No lighting,Shelter,No,76%-100%,0%,0%,76%-100%
4,Haiti,08/03/17,811-04-S010,Site Vertigo,Grande Anse,Jeremie,Basse Guinaudee,,,Gebeau,Spontaneous,Group Sites,Makeshift,No,No,No,Unknown,None,Yes,shelter,No electricity,No running water,13,1,1,5,0,6,7,8,9,2,2,41,3,1,1,0,6,0,0,0,0,0,0,No,"none, stay here",Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,1%-25%,Unknown,Off-site (>20 minutes),0,No,No,Never,No,No,Market,Malaria,Skin infections,Yes,>10km,Unknown,No,No,No,No lighting,Other Relief Assistance,No,0%,0%,0%,0%
4,Haiti,08/03/17,811-04-S011,Kafou diri,Grande Anse,Jeremie,Basse Guinaudee,,,Gebeau,Spontaneous,Group Sites,Makeshift,No,No,No,Unknown,None,Yes,shelter,No electricity,No running water,56,1,2,16,19,27,28,48,45,7,4,197,4,6,2,3,2,0,0,0,0,0,0,No,"none, stay here",Grande Anse,Jeremie,Fond Rouge Daiyer,1%-25%,1%-25%,1%-25%,1%-25%,On-site (>20 minutes),0,No,No,Never,No,No,Market,Malaria,Skin infections,Yes,>10km,>75%,No,No,No,No lighting,Other Relief Assistance,No,0%,0%,0%,0%
4,Haiti,08/01/17,,Ecole Coeur Unies de Rousseau,Sud,Cavaillon,Gros Marin,18.36691,-73.61142,Jolicoeur,Planned,Evacuation Centers,School,No,No,No,,None,Yes,Concrete,No electricity,No running water,14,0,0,1,2,4,4,7,10,3,3,34,0,1,0,0,0,0,0,0,0,3,2,Yes,Place of Origin,Sud,Cavaillon,Gros Marin,1%-25%,1%-25%,1%-25%,76%-100%,On-site (<20 minutes),4,Yes,No,Never,No,No,Market,Influenza_like illnesses,Influenza_like illnesses,Yes,<1km,<75%,No,No,No,No lighting,Shelter,No,76%-100%,26%-50%,0%,76%-100%
