country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,
Nigeria,16,4/5/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2107,GWANGE  II,HC1525,LAYIN DAN BAUCHI,NULL,13.16733,11.8331,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,YES,Yes,No,Yes,Yes,No,Insurgency ,,BORNO,BAMA,,BORNO,NGALA,,344,1960,79,117,196,110,164,274,227,341,568,314,470,784,55,83,138,15,205,2,138,0,0,0,21,2,0,0,0,0,0,0,,,No,,BORNO,BAMA,,Place of origin,Lack of safety,None,None,>75%,<75%,<75%,<75%,>75%,Soap,Hygiene kits,Blankets/Mats,Blankets/Mats,On-site (<10 mn),>50 %,No,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Good (Hygienic),0,No,No,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,Yes,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,Yes,No,No,Skin disease,Malaria,Skin disease,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,723,66,98,164,132,197,329,96,143,239,Fees or costs,Lack of school supplies,Work in the fields,,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,No,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Religious leader,,<50%,Evening,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2107,GWANGE  II,HC1526,ALI ASKIRIS,NULL,13.16351,11.82982,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Insurgency ,,BORNO,BAMA,,BORNO,DAMBOA,,491,2800,112,168,280,157,235,392,325,487,812,448,672,1120,79,117,196,27,310,2,196,0,0,0,29,0,0,2,4,0,0,0,,,No,,BORNO,BAMA,,Place of origin,Lack of safety,None,None,>75%,<75%,<75%,<75%,>75%,Hygiene kits,Soap,Blankets/Mats,Blankets/Mats,On-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Good (Hygienic),0,No,No,Yes,Burning,1,Yes,Yes,Yes,Yes,No,Yes,"Yes, on site",No,Irregular,Cash,Yes,Yes,Yes,Yes,No,No,Skin disease,Malaria,Cough,No,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,<75%,1047,94,141,235,188,283,471,136,205,341,Fees or costs,Lack of school supplies,Work in the fields,,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Religious leader,,<50%,Evening,Information about your  experience,Distribution,No
Nigeria,16,4/7/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2107,GWANGE  II,HC1527,GWANGE TALAKARI,NULL,13.16111,11.82529,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,,BORNO,DAMBOA,,BORNO,DAMBOA,,175,1005,40,61,101,57,84,141,117,175,292,161,240,401,28,42,70,20,112,3,70,0,0,0,26,0,0,2,2,3,0,0,,,No,,BORNO,DAMBOA,,Place of origin,Lack of safety,None,None,>75%,<75%,<75%,<75%,>75%,Hygiene kits,Soap,Blankets/Mats,Blankets/Mats,On-site (<10 mn),<50 %,Yes,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Good (Hygienic),0,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,Yes,No,No,Skin disease,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,377,34,51,85,68,101,169,49,74,123,Fees or costs,Lack of school supplies,Work in the fields,,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,No,Yes,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Religious leader,,<50%,Evening,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2107,GWANGE  II,HC1528,SABON GARI,NULL,13.16516,11.83003,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,No,Yes,Yes,No,Yes,No,No,Insurgency ,,BORNO,BAMA,,BORNO,DAMBOA,,156,892,32,48,80,54,80,134,96,145,241,150,225,375,30,32,62,15,70,0,62,0,0,0,6,0,0,6,0,2,0,0,,,No,,BORNO,BAMA,,Place of origin,Lack of safety,None,None,>75%,<75%,<75%,<75%,>75%,Soap,Hygiene kits,Blankets/Mats,Blankets/Mats,Off-site (<10 mn),<50 %,Yes,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Good (Hygienic),0,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,Yes,Yes,No,No,Skin disease,Malaria,Malnutrition,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<2 km,<75%,319,31,47,78,56,84,140,41,60,101,Fees or costs,Lack of school supplies,Work in the fields,,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,No,No,No,Yes,Yes,Self organized,Theft,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Religious leader,,<50%,Evening,Information about needs in the community,Distribution,No
Nigeria,16,4/6/2017,AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,HC1529,MORIKI / DZURU,NULL,13.3939,10.49307,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,BAMA,,ADAMAWA,MADAGALI,,155,825,7,6,13,93,96,189,163,204,367,101,141,242,9,5,14,3,13,12,14,5,4,7,0,1,2,0,2,0,1,0,6/11/2015,7/16/2016,No,,ADAMAWA,MICHIKA,TUMBARA / NGABILI,Place of origin,Lack of safety,None,<25%,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,556,96,93,189,104,100,204,100,63,163,Lack of school supplies,Fear of violence,Work at the house,,Yes,5,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,100,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2005,JAMBUTU,HC1530,DAMILU,NULL,12.41917,9.27029,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,No,Yes,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,,ADAMAWA,MICHIKA,MICHIKA  I,185,769,2,3,5,29,40,69,136,219,355,125,200,325,11,4,15,2,8,0,15,0,0,0,0,0,0,0,0,0,0,0,,,No,,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,None,>75%,<25%,<25%,None,<25%,Mosquito nets,Blankets/Mats,Plastic sheeting,Plastic sheeting,Off-site (<10 mn),>50 %,Yes,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,Yes,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Fever,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,394,31,14,45,101,91,192,101,56,157,Fees or costs,Lack of school supplies,Work in the fields,,Yes,3,Yes,No,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2005,JAMBUTU,HC1531,HULERE,NULL,12.40354,9.29783,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,YES,Yes,No,Yes,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,GULAK,ADAMAWA,,,32,180,2,2,4,18,30,48,20,30,50,30,48,78,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,No,,ADAMAWA,MADAGALI,GULAK,Place of origin,No livelihood,None,None,>75%,<25%,<25%,None,<50%,Mosquito nets,Blankets/Mats,Hygiene kits,Hygiene kits,Off-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,Yes,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,On-site (>3 km),Government,Yes,Off-site,<1 km,<50%,89,28,11,39,10,9,19,15,6,21,Fees or costs,Lack of teachers,Lack of school supplies,,No,,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2005,JAMBUTU,HC1532,JAMBUHU BY PASS,NULL,12.43041,9.28405,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,Yes,No,Yes,No,Yes,No,No,Insurgency ,,BORNO,GWOZA,,ADAMAWA,MADAGALI,,513,2029,1,3,4,206,310,516,300,492,792,288,426,714,3,0,3,3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,,,No,,BORNO,GWOZA,,Place of origin,House damaged/destroyed,None,None,>75%,<25%,<25%,None,None,Soap,Plastic sheeting,Mosquito nets,Mosquito nets,On-site (<10 mn),>50 %,Yes,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Diarrhea,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,1282,604,196,800,218,183,401,209,172,381,Lack of school supplies,Distance to the school (too far),Work at the house,,No,,No,Yes,No damage,No,N/A,N/A,N/A,N/A,Collecting firewood,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Evening,Information about needs in the community,Distribution,No
Nigeria,16,4/9/2017,AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,HC1533,VIRAKWA,NULL,13.38293,10.47307,Host Communities,Host Communities,Host Communities,,4/9/2017,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,,ADAMAWA,,,,,,111,555,30,30,60,56,56,112,60,66,126,61,70,131,66,60,126,20,60,0,126,0,0,0,0,0,5,1,2,2,2,0,4/4/2017,,No,,ADAMAWA,MICHIKA,,Place of origin,Lack of safety,None,<25%,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),20,No,No,No,Burning,0,No,Yes but no soap/water inside,No,Yes,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,Yes,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<25%,186,30,30,60,33,30,63,33,30,63,Lack of teachers,Fear of violence,Work at the house,,Yes,4,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,120,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/5/2017,AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,HC1534,KWAPALI,NULL,13.33567,10.64899,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,,ADAMAWA,MADAGALI,,,,,170,850,7,10,17,20,30,50,50,40,90,100,497,597,50,46,96,12,17,2,96,2,3,4,0,5,0,2,2,4,3,0,,,No,,ADAMAWA,MICHIKA,,Place of origin,Lack of safety,None,<25%,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<25%,140,30,20,50,20,20,40,20,30,50,Lack of teachers,Fear of violence,Work at the house,,Yes,6,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,120,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/4/2017,AD,ADAMAWA,AD13,MICHIKA,AD1301,BAZZA MARGI,HC1535,NDABA,NULL,13.19551,10.34204,Host Communities,Host Communities,Host Communities,,4/2/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,,ADAMAWA,MADAGALI,,BORNO,GWOZA,,324,1620,6,7,13,105,121,226,299,401,700,451,222,673,4,4,8,12,20,0,8,0,0,0,0,0,0,0,0,0,0,0,4/2/2014,8/8/2015,No,,ADAMAWA,MICHIKA,,Place of origin,Lack of safety,None,<25%,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<25%,826,70,56,126,178,180,358,223,119,342,Lack of school supplies,Fear of violence,Work at the house,,Yes,4,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,120,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/2/2017,AD,ADAMAWA,AD13,MICHIKA,AD1313,SUKUMU / TILLIJO,HC1536,DELECHIM,NULL,13.155532,10.37126,Host Communities,Host Communities,Host Communities,,4/2/2017,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,,ADAMAWA,MICHIKA,SUKUMU / TILLIJO,BORNO,ASKIRA / UBA,,152,758,6,7,13,19,25,44,134,182,316,172,167,339,21,25,46,7,18,0,46,0,0,0,4,0,0,0,1,0,0,1,12/12/2014,12/12/2016,No,,ADAMAWA,MICHIKA,SUKUMU / TILLIJO,Place of origin,Lack of safety,None,<25%,>75%,<25%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),40,No,No,No,Burning,2,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Never,Cultivated,Yes,No,Yes,Yes,Yes,No,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<25%,341,15,10,25,82,78,160,100,56,156,Lack of school supplies,Fear of violence,Work at the house,,Yes,6,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,81,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Evening,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/6/2017,AD,ADAMAWA,AD13,MICHIKA,AD1301,BAZZA MARGI,HC1537,BAZZA,NULL,13.32285,10.56761,Host Communities,Host Communities,Host Communities,,4/4/2017,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,,,,,344,1724,6,8,14,101,120,221,200,301,501,550,428,978,5,5,10,10,22,0,10,0,0,0,0,0,0,0,0,0,0,0,4/4/2014,2/1/2016,No,,ADAMAWA,MICHIKA,BAZZA MARGI,Place of origin,Lack of safety,None,<25%,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,697,100,96,196,155,101,256,146,99,245,Lack of school supplies,Fear of violence,Work at the house,,Yes,3,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,20,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Afternoon,Information about your  experience,Situation in areas of origin,Yes
Nigeria,16,4/4/2017,AD,ADAMAWA,AD13,MICHIKA,AD1301,BAZZA MARGI,HC1538,NKOINRRI,NULL,13.15553,10.31125,Host Communities,Host Communities,Host Communities,,4/9/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,GWOZA,,ADAMAWA,MADAGALI,,173,801,7,8,15,77,68,145,105,147,252,192,188,380,5,4,9,11,16,6,9,0,0,0,0,0,0,0,0,0,0,0,4/18/2014,1/2/2015,No,,BORNO,GWOZA,,Place of origin,Lack of safety,None,<25%,<75%,<25%,<25%,<25%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,352,50,50,100,68,50,118,79,55,134,Lack of school supplies,Fear of violence,Work at the house,,Yes,6,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,124,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/5/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2002,AJIYA,HC1539,AJIYA STREET,NULL,12.4403,9.27982,Host Communities,Host Communities,Host Communities,,7/18/2014,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,No,No,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,,ADAMAWA,MICHIKA,,66,264,0,5,5,28,40,68,32,85,117,29,40,69,2,3,5,6,10,0,5,0,0,0,0,0,0,0,0,0,0,0,7/18/2014,7/20/2014,No,,ADAMAWA,MADAGALI,,Place of origin,Lack of safety,None,None,>75%,<75%,<50%,<50%,<50%,Kitchen sets,Mosquito nets,Blankets/Mats,Blankets/Mats,Off-site (<10 mn),<50 %,No,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<75%,112,12,10,22,19,16,35,39,16,55,Fees or costs,Lack of school supplies,Work at the house,,Yes,0,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Petty trade,7,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Telephone voice call,,"Friends, neighbors and family",,<75%,Morning,Information about needs in the community,Safety and Security,No
Nigeria,16,4/4/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2002,AJIYA,HC1540,SAMAN NEPA,NULL,12.45632,9.27042,Host Communities,Host Communities,Host Communities,,6/19/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,No,No,No,Yes,No,No,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,,ADAMAWA,MICHIKA,MICHIKA  I,66,265,0,0,0,23,36,59,39,78,117,36,52,88,1,0,1,5,9,0,1,0,0,0,0,0,0,3,0,1,0,0,6/19/2014,6/22/2014,Yes,Two times,ADAMAWA,MADAGALI,,Nearest village,House damaged/destroyed,None,<25%,>75%,<50%,<25%,<50%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,Kitchen sets,Off-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<5 km,<75%,110,10,15,25,9,5,14,41,30,71,Fees or costs,Lack of school supplies,Work at the house,,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,12,Yes,No,Yes,No,No,None,None,None,None,Abducted children,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Afternoon,Information about needs in the community,Situation in areas of origin,No
