country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,,,,,
Nigeria,15,2/6/2017,YB,YOBE,YB17,YUSUFARI,YB1701,ALANJIRORI,HC1354,ALANJULORI,11.12305,13.06881,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,YOBE,GULANI,BORNO KIJI/TETTEBA,10,50,3,4,7,7,5,12,10,5,15,5,7,12,2,2,4,0,7,3,1,4,0,0,0,0,0,0,NULL,NULL,Yes,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,None,<75%,<25%,<25%,<25%,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Once a month,Distribution,Yes,No,No,No,Yes,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,8,Yes,Yes,Yes,Yes,Yes,Police,Crime,None,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Radio/news,Situation in areas of origin,Yes,7540
Nigeria,15,2/6/2017,YB,YOBE,YB17,YUSUFARI,YB1701,ALANJIRORI,HC1355,SHEDIKA,11.17621,13.07075,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,NULL,NULL,NULL,9,44,2,2,4,3,2,5,7,3,10,5,15,20,2,3,5,5,4,6,0,5,0,0,0,0,0,0,NULL,NULL,Yes,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Plastic sheeting,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Distribution,Yes,No,No,No,Yes,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,5,Yes,Yes,Yes,Yes,Yes,Police,Theft,Rape/attempted rape,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Excellent,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Mobile phone,Registration,No,7536
Nigeria,15,2/6/2017,YB,YOBE,YB17,YUSUFARI,YB1701,ALANJIRORI,HC1356,BULUMARI,11.17207,13.07058,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,NULL,NULL,NULL,7,37,2,2,4,3,2,5,5,3,8,6,11,17,2,1,3,0,4,3,4,3,0,0,0,0,2,1,NULL,NULL,Yes,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Distribution,Yes,No,No,No,Yes,No,Diarrhea,Malaria,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,3,Yes,Yes,Yes,Yes,Yes,Police,Theft,None,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Excellent,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Radio/news,Registration,No,7548
Nigeria,15,2/6/2017,YB,YOBE,YB17,YUSUFARI,YB1701,ALANJIRORI,HC1357,SUNOMARI,11.17328,13.07281,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,NULL,NULL,NULL,6,30,1,1,2,4,3,7,4,4,8,3,5,8,2,3,5,0,4,2,1,5,0,0,0,0,0,0,NULL,NULL,Yes,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,1,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Cash,Yes,No,No,No,Yes,No,Diarrhea,Malaria,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,0,Yes,Yes,Yes,Yes,Yes,Police,Theft,Rape/attempted rape,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Radio/news,Distribution,No,7560
Nigeria,15,2/6/2017,YB,YOBE,YB17,YUSUFARI,YB1701,ALANJIRORI,HC1358,LAWANTI,11.17476,13.06598,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,YOBE,GUJBA,NGURBUWA,NULL,NULL,NULL,5,24,1,1,2,2,2,4,1,2,3,5,8,13,1,1,2,0,3,1,0,2,0,0,0,2,3,2,NULL,NULL,Yes,YOBE,GUJBA,NGURBUWA,Place of origin,House damaged/destroyed,None,None,None,<75%,<25%,<25%,<25%,<25%,Kitchen sets,Plastic sheeting,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Once a month,Distribution,Yes,Yes,No,No,Yes,No,Fever,Malaria,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Farming,3,Yes,Yes,Yes,Yes,Yes,Police,Theft,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Radio/news,Distribution,No,7556
Nigeria,15,2/3/2017,YB,YOBE,YB17,YUSUFARI,YB1703,GUYA,HC1359,GUYA,11.3542,12.98071,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,YOBE,GULANI,BARA,12,60,3,4,7,7,5,12,10,10,20,5,10,15,2,4,6,0,10,1,2,6,0,0,1,0,0,0,NULL,NULL,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Kitchen sets,Mosquito nets,Plastic sheeting,On-site (<10 mn),<50 %,Yes,Hand pumps,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Distribution,Yes,No,No,No,No,No,Diarrhea,Malaria,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,10,Yes,Yes,Yes,Yes,Yes,Police,Theft,Sexual abuse,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Radio/news,Registration,No,7538
Nigeria,15,2/3/2017,YB,YOBE,YB17,YUSUFARI,YB1703,GUYA,HC1360,USMANTI,11.31828,13.04371,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,NULL,NULL,NULL,9,45,2,3,5,6,5,11,2,3,5,10,12,22,1,1,2,4,5,2,1,2,0,0,0,2,1,0,NULL,NULL,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<25%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (>10 mn),<50 %,No,Unprotected well,Unprotected well,>15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cash,Yes,No,No,No,No,No,Cough,RTI,Malaria,No,Yes,On-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Farming,0,Yes,Yes,Yes,Yes,Yes,Community Leaders,Crime,Domestic violence,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Radio/news,Registration,No,7552
Nigeria,15,2/3/2017,YB,YOBE,YB17,YUSUFARI,YB1703,GUYA,HC1361,LAWANTI,11.35559,12.98222,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,YOBE,GULANI,NULL,YOBE,GUJBA,GONIRI,6,30,1,1,2,3,6,9,2,2,4,5,3,8,3,4,7,0,3,1,2,7,0,0,0,0,0,0,NULL,NULL,Yes,YOBE,GULANI,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Farming,3,Yes,Yes,Yes,Yes,Yes,Police,Theft,Sexual harassment/molestation,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Radio/news,Registration,No,7571
Nigeria,15,2/2/2017,YB,YOBE,YB17,YUSUFARI,YB1707,KUMAGANNAM,HC1362,KUMAGANNAM,10.63311,13.15549,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,NULL,NULL,NULL,NULL,14,70,5,5,10,7,10,17,9,13,22,6,7,13,3,5,8,5,10,2,1,8,0,1,0,3,2,1,NULL,NULL,Yes,YOBE,GUJBA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Once a month,Distribution,Yes,No,No,No,No,No,Malaria,Cough,Diarrhea,No,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<25%,Farming,10,Yes,Yes,Yes,Yes,Yes,Police,Theft,None,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Mobile phone,Distribution,No,7535
Nigeria,15,2/2/2017,YB,YOBE,YB17,YUSUFARI,YB1707,KUMAGANNAM,HC1363,SHANGAYA,11.63406,13.15231,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,BUNIGARI/LAWANTI,NULL,NULL,NULL,12,62,3,5,8,7,4,11,10,17,27,3,7,10,2,4,6,0,8,2,2,6,0,0,0,0,0,0,NULL,NULL,Yes,YOBE,GUJBA,BUNIGARI/LAWANTI,Place of origin,Lack of food,None,None,None,>75%,<25%,<25%,<25%,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Once a month,Distribution,Yes,No,No,No,No,No,Diarrhea,Malaria,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,7,Yes,Yes,Yes,Yes,Yes,Police,Theft,None,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Families/Friends,Distribution,Yes,7550
Nigeria,15,2/2/2017,YB,YOBE,YB17,YUSUFARI,YB1707,KUMAGANNAM,HC1364,LAWANTI,10.63771,13.15582,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,YOBE,GUJBA,NULL,YOBE,GUJBA,NULL,4,18,2,2,4,2,1,3,3,2,5,1,2,3,1,2,3,0,4,0,0,3,0,0,0,0,0,0,NULL,NULL,Yes,YOBE,GUJBA,NGURBUWA,Place of origin,Lack of food,None,None,None,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Distribution,Yes,No,No,No,No,No,Diarrhea,Malaria,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,3,Yes,Yes,Yes,Yes,Yes,Police,Crime,None,None,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Mobile phone,Distribution,No,7565
Nigeria,15,2/4/2017,YB,YOBE,YB17,YUSUFARI,YB1708,MAI-MALARI,HC1365,MAIMALARI,11.03077,13.03398,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,NULL,NULL,NULL,11,60,3,5,8,5,9,14,3,9,12,10,12,22,2,2,4,3,8,3,2,4,0,0,1,3,0,6,NULL,NULL,Yes,YOBE,GULANI,BULARAFA,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Once a month,Distribution,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,8,Yes,Yes,Yes,Yes,Yes,Police,Theft,None,Forced family separations,Missing children,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Mobile phone,Distribution,No,7529
Nigeria,15,2/4/2017,YB,YOBE,YB17,YUSUFARI,YB1708,MAI-MALARI,HC1366,BULA JAJI,11.09348,13.0314,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,BORNO,KAGA,BENISHEIKH,BORNO,KAGA,NULL,11,52,2,3,5,4,3,7,10,15,25,7,5,12,2,1,3,0,5,2,1,3,0,0,1,0,1,0,NULL,NULL,No,BORNO,KAGA,BENISHEIKH,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<50%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (>10 mn),<50 %,No,Protected well,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),1,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Once a month,Cash,No,No,No,No,No,No,Malaria,Cough,Fever,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<1 km,<25%,Petty trade,7,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,Sexual abuse,Forced family separations,Sexual violence,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Families/Friends,Registration,No,7545
Nigeria,15,2/4/2017,YB,YOBE,YB17,YUSUFARI,YB1708,MAI-MALARI,HC1367,BULA AISAMI,11.05829,13.01868,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,BORNO,KUKAWA,KUKAWA,NULL,NULL,NULL,9,43,5,3,8,4,6,10,5,8,13,3,4,7,2,3,5,0,8,1,2,5,0,0,0,0,0,0,NULL,NULL,Yes,BORNO,KUKAWA,KUKAWA,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<25%,<25%,Mosquito nets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),<50 %,No,Protected well,Protected well,>15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cash,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (>3 km),Government,Yes,Off-site,<1 km,<25%,Collecting firewood,5,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,Missing children,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Mobile phone,Registration,No,7564
Nigeria,15,2/2/2017,YB,YOBE,YB13,NGURU,YB1308,MAJA-KURA,HC1368,BURTORI,10.34461,12.88387,Host Communities,Host Communities,Host Communities,NULL,1/1/2014,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,No,Yes,No,No,No,Yes,BORNO,KUKAWA,NULL,NULL,NULL,NULL,7,34,2,3,5,3,6,9,3,4,7,2,6,8,2,3,5,2,5,0,0,5,0,4,0,4,0,0,1/1/2014,NULL,No,BORNO,KUKAWA,NULL,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,<25%,None,<25%,Hygiene kits,Mosquito nets,Blankets/Mats,On-site (<10 mn),100%,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",No,Irregular,Cultivated,Yes,Yes,No,No,No,No,Malaria,Malnutrition,Diarrhea,No,Yes,Off-site (>3 km),Government,No,None,Unknown,None,Pastoralism,0,Yes,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,7623
Nigeria,15,1/31/2017,YB,YOBE,YB13,NGURU,YB1303,DABULE,HC1369,RAMIN BIRKI,10.43379,12.88337,Host Communities,Host Communities,Host Communities,NULL,1/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,No,Yes,No,BORNO,ABADAM,NULL,BORNO,DAMBOA,NULL,74,421,24,46,70,28,33,61,42,51,93,76,92,168,13,16,29,4,70,0,0,29,0,0,0,0,0,0,1/1/2014,NULL,No,BORNO,DAMBOA,NULL,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,None,<50%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),9,No,No,No,Burning,0,No,Yes,Yes,Yes,No,Yes,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<75%,Farming,0,No,Yes,Yes,No,No,None,None,None,None,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,7557
Nigeria,15,1/31/2017,YB,YOBE,YB13,NGURU,YB1303,DABULE,HC1370,GIDAN GANYE 2,10.44454,12.88055,Host Communities,Host Communities,Host Communities,NULL,1/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,No,Yes,No,BORNO,ABADAM,MALLAMFATORI KESSA,BORNO,DAMBOA,NULL,35,158,11,12,23,9,16,25,21,26,47,20,38,58,3,2,5,3,26,0,0,5,0,0,0,0,0,0,1/1/2014,NULL,No,BORNO,ABADAM,MALLAMFATORI KESSA,Place of origin,Lack of safety,None,None,<25%,<75%,<25%,None,<50%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),11,No,No,No,Burning,1,Yes,Yes,Yes,Yes,No,Yes,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Cough,Fever,Malaria,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,0,No,Yes,Yes,No,No,None,None,None,None,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,7598
Nigeria,15,1/31/2017,YB,YOBE,YB13,NGURU,YB1303,DABULE,HC1371,NAYINAWA,10.43357,12.87957,Host Communities,Host Communities,Host Communities,NULL,1/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,No,Yes,No,BORNO,ABADAM,NULL,BORNO,DAMBOA,NULL,50,228,9,13,22,15,20,35,17,26,43,49,68,117,5,6,11,5,27,2,0,11,0,0,0,0,0,0,1/1/2014,NULL,No,BORNO,MARTE,NULL,Place of origin,Lack of safety,None,None,<25%,<75%,>75%,<25%,<50%,<75%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (>10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),17,No,No,No,Burning,0,No,Yes,Yes,No,No,No,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Cough,Malaria,Fever,Yes,Yes,On-site (>3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,0,No,Yes,Yes,No,No,None,None,None,None,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,7544
Nigeria,15,1/31/2017,YB,YOBE,YB13,NGURU,YB1303,DABULE,HC1372,GIDAN GANYE 1,10.44163,12.88188,Host Communities,Host Communities,Host Communities,NULL,1/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,No,Yes,No,BORNO,ABADAM,NULL,BORNO,DAMBOA,NULL,58,279,13,17,30,17,24,41,21,29,50,64,79,143,7,8,15,4,35,0,0,15,0,0,0,0,0,0,1/1/2014,NULL,No,BORNO,ABADAM,NULL,Place of origin,Lack of safety,None,None,<25%,<75%,>75%,None,<50%,<75%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (>10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),7,No,No,Yes,Burning,0,No,Yes,Yes,Yes,No,No,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,0,No,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,7559
