country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,
Nigeria,17,5/15/2017,AD,ADAMAWA,AD07,HONG,AD0703,GARAHA,HC1827,MOJILI,NULL,12.86153,10.36762,Host Communities,Host Communities,Host Communities,NULL,25/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,NULL,ADAMAWA,MICHIKA,MICHIKA  II,4,35,1,2,3,4,6,10,3,5,8,5,5,10,2,2,4,0,3,0,4,0,0,0,1,1,0,0,0,0,0,0,41937,41942,No,NULL,BORNO,GWOZA,PULKA/BOKKO,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Wound infection,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,15,5,2,7,2,1,3,3,2,5,Fees or costs,Fear of violence,Work at the house,NULL,Yes,25,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Excellent,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,HC1828,KWAPALI,NULL,13.33507,10.64899,Host Communities,Host Communities,Host Communities,NULL,08/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,NULL,NULL,NULL,NULL,169,845,7,10,17,20,30,50,50,40,90,100,492,592,50,46,96,0,17,0,96,0,0,4,0,5,0,1,3,1,2,0,41951,42224,No,NULL,ADAMAWA,MICHIKA,TUMBARA / NGABILI,Place of origin,Lack of safety,None,None,<25%,>75%,<25%,<25%,<25%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),20,No,No,Yes,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,140,30,20,50,20,20,40,20,30,50,Lack of school supplies,Fear of violence,Work at the house,NULL,Yes,6,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,120,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,None,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes,7. Fulani,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,HC1829,MOROKI/DZUKUR,NULL,13.3939,10.49307,Host Communities,Host Communities,Host Communities,NULL,11/06/15,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,BAMA,NULL,ADAMAWA,MADAGALI,NULL,154,823,7,6,13,93,96,189,163,204,367,101,141,242,7,5,12,8,13,0,12,0,0,0,0,0,0,0,0,0,0,0,42166,42197,No,NULL,ADAMAWA,MICHIKA,TUMBARA / NGABILI,Place of origin,Lack of safety,None,None,<25%,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,556,96,93,189,104,100,204,100,63,163,Lack of school supplies,Fear of violence,Work at the house,NULL,Yes,0,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,120,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes,7. Fulani,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/11/2017,AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,HC1830,VIRAKWA,NULL,13.38293,10.47307,Host Communities,Host Communities,Host Communities,NULL,09/05/17,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MICHIKA,NULL,ADAMAWA,MADAGALI,GULAK,100,550,30,30,60,56,56,112,55,66,121,61,70,131,66,60,126,20,60,0,126,0,0,0,0,0,0,5,1,2,2,0,42043,42071,No,NULL,ADAMAWA,MICHIKA,NULL,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,<50%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",No,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,181,30,30,60,33,30,63,33,25,58,Lack of school supplies,Fear of violence,Work at the house,NULL,Yes,4,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,21,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes,7. Fulani,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD13,MICHIKA,AD1306,MICHIKA  I,HC1831,YATSKULAI,NULL,13.3865,10.62612,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,NULL,BORNO,BAMA,NULL,106,527,10,50,60,10,80,90,100,100,200,50,100,150,7,20,27,0,60,2,27,0,0,5,30,5,0,0,0,0,0,0,NULL,NULL,No,NULL,ADAMAWA,MICHIKA,NULL,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,<25%,<25%,Kitchen sets,Soap,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),60,No,No,No,Burning,20,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,No,No,Fever,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<25%,240,20,20,40,60,40,100,55,45,100,Lack of school supplies,Fear of violence,Work at the house,NULL,Yes,7,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,106,Yes,Yes,Yes,No,No,None,None,Domestic violence,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD13,MICHIKA,AD1306,MICHIKA  I,HC1832,CENTRAL,NULL,13.393,10.61742,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,GWOZA,NGOSHE,ADAMAWA,MADAGALI,DUHU/ SHUWA,145,890,50,50,100,80,50,130,100,130,230,120,190,310,50,70,120,0,100,10,120,0,0,2,3,0,0,0,0,0,0,0,42045,42474,No,NULL,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,<25%,<25%,Mosquito nets,Hygiene kits,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,Yes,No,Yes,Yes,Yes,Yes,Malaria,Cough,Malnutrition,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<1 km,<75%,300,35,25,60,60,50,110,70,60,130,Fees or costs,Work in the fields,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,29,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Word of Mouth,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Safety and Security,Yes,1.Hausa,NULL,6. Marghi,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/18/2017,AD,ADAMAWA,AD13,MICHIKA,AD1306,MICHIKA  I,HC1833,LUGHUI,NULL,13.3839,10.62821,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Insurgency ,NULL,ADAMAWA,MICHIKA,MICHIKA  I,BORNO,GWOZA,PULKA/BOKKO,96,460,10,20,30,30,40,70,60,80,140,80,110,190,20,10,30,0,30,0,30,0,0,2,3,2,0,0,0,0,0,0,42417,42592,Yes,Two times,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,Lack of safety,<25%,<25%,<25%,<50%,<25%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,Yes,"Yes, on site",Yes,Irregular,Cultivated,Yes,Yes,Yes,Yes,Yes,No,Malaria,Fever,Cough,No,Yes,On-site (>3 km),NGO,Yes,Off-site,<1 km,<75%,170,15,15,30,45,25,70,40,30,70,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,8,Yes,Yes,Slightly damaged,Yes,Yes,N/A,N/A,N/A,Farming,92,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Shelter,Yes,1.Hausa,NULL,6. Marghi,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD13,MICHIKA,AD1306,MICHIKA  I,HC1834,ZAIBADARI,NULL,13.39098,10.6225,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Insurgency ,NULL,BORNO,BAMA,DIPCHARI / JERE / DAR-JAMAL / KO,ADAMAWA,MADAGALI,GULAK,50,290,5,10,15,20,15,35,50,50,100,60,70,130,5,5,10,0,15,10,10,0,0,2,3,3,0,0,0,0,0,0,NULL,NULL,No,NULL,ADAMAWA,MICHIKA,MICHIKA  II,Place of origin,Lack of safety,None,None,None,>75%,<25%,<50%,<50%,<25%,Kitchen sets,Soap,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Yes,Unprotected well,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,Yes,Yes,Yes,Yes,Yes,Yes,Malaria,Fever,Cough,Yes,Yes,On-site (>3 km),INGO,Yes,Off-site,<1 km,<75%,120,10,10,20,25,15,40,35,25,60,Fees or costs,Lack of teachers,Work in the fields,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Safety and Security,Yes,1.Hausa,NULL,3. Shuwa,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL
Nigeria,17,5/18/2017,AD,ADAMAWA,AD15,MUBI SOUTH,AD1506,LAMORDE,HC1835,TIKKE,NULL,13.26791,10.25635,Host Communities,Host Communities,Host Communities,NULL,13/08/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,Yes,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,BAMA,SABSABWA / SOYE/ BULONGU,ADAMAWA,MADAGALI,GULAK,316,1130,6,8,14,98,138,236,215,235,450,158,254,412,11,7,18,26,23,0,18,0,0,0,7,5,2,0,1,0,0,0,41864,NULL,No,NULL,BORNO,BAMA,NULL,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,None,<25%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),>50 %,No,Yes,Lake/dam,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),11,No,No,Yes,Burning,6,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Diarrhea,Cough,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<50%,324,97,41,138,61,33,94,53,39,92,Fees or costs,Work at the house,Lack of teachers,NULL,Yes,17,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,None,None,None,None,0,0,Yes,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Word of Mouth,NULL,Local leader/Community leader,NULL,<75%,Morning,Information about needs in the community,Situation in areas of origin,No,1.Hausa,NULL,6. Marghi,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD15,MUBI SOUTH,AD1502,DUVU/ CHABA/ GIRBURUM,HC1836,JANGORE,NULL,13.36371,10.13148,Host Communities,Host Communities,Host Communities,NULL,11/12/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,KONDUGA,NULL,ADAMAWA,MADAGALI,NULL,5,28,1,0,1,5,3,8,1,7,8,5,5,10,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,41984,NULL,No,NULL,BORNO,KONDUGA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Soap,Off-site (>10 mn),<50 %,No,Yes,Lake/dam,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),5,No,No,Yes,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Diarrhea,Cough,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<25%,13,2,3,5,4,0,4,3,1,4,Fees or costs,Lack of school supplies,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,1,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,Domestic violence,None,Child physical & emotional abuse,Assistance did not respond to the actual need,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Telephone voice call,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,No,5. Bura,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD15,MUBI SOUTH,AD1508,MUGULBU/ YADAFA,HC1837,UNGWAN HAKIMI,NULL,13.22811,10.213524,Host Communities,Host Communities,Host Communities,NULL,19/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,No,NULL,,,No,No,No,Yes,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,GWOZA,NULL,NULL,NULL,NULL,28,175,2,4,6,20,30,50,15,19,34,37,44,81,3,1,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,41962,NULL,No,NULL,BORNO,KONDUGA,NULL,Place of origin,Lack of safety,None,None,<50%,<75%,<25%,<25%,None,<25%,Blankets/Mats,Kitchen sets,Soap,Off-site (>10 mn),<50 %,No,Yes,Ponds/canals,Unprotected well,10 - 15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),11,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Malaria,Diarrhea,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<25%,68,18,16,34,11,9,20,8,6,14,Fees or costs,Fear of violence,Lack of teachers,NULL,Yes,10,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,22,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,Domestic violence,None,Child physical & emotional abuse,Assistance did not respond to the actual need,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Word of Mouth,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Situation in areas of origin,No,1.Hausa,NULL,5. Bura,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD15,MUBI SOUTH,AD1508,MUGULBU/ YADAFA,HC1838,BULADAGA,NULL,13.24179,10.24958,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,NULL,BORNO,GWOZA,NULL,45,325,7,6,13,30,41,71,37,53,90,76,68,144,5,2,7,4,13,0,7,0,0,0,11,8,5,0,1,2,0,0,NULL,NULL,No,NULL,ADAMAWA,MADAGALI,NULL,Place of origin,Lack of safety,None,None,<50%,<75%,<25%,<25%,None,None,Blankets/Mats,Kitchen sets,Mosquito nets,Off-site (>10 mn),<50 %,No,Yes,Lake/dam,Unprotected well,10 - 15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),6,No,No,Yes,Burning,10,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Fever,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<25%,131,26,15,41,34,18,52,19,19,38,Fees or costs,Lack of school supplies,Distance to the school (too far),NULL,Yes,6,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,27,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,None,None,Child physical & emotional abuse,Assistance did not respond to the actual need,0,0,Yes,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Word of Mouth,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Other relief assistance,No,1.Hausa,NULL,7. Fulani,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,AD,ADAMAWA,AD15,MUBI SOUTH,AD1503,GELLA,HC1839,SABON LAYI,NULL,13.27586,10.1534,Host Communities,Host Communities,Host Communities,NULL,16/12/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,GWOZA,NULL,ADAMAWA,NULL,NULL,14,76,1,0,1,15,11,26,9,14,23,14,10,24,0,2,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,41989,NULL,No,NULL,BORNO,GWOZA,NULL,Place of origin,Lack of safety,None,None,None,<75%,None,<25%,None,None,Kitchen sets,Blankets/Mats,Soap,Off-site (>10 mn),>50 %,No,Yes,Lake/dam,Unprotected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),5,No,No,No,Garbage pit,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Cough,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<25%,39,7,9,16,5,4,9,9,5,14,Fees or costs,Lack of teachers,Distance to the school (too far),NULL,Yes,14,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,5,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Other relief assistance,No,3. Shuwa,NULL,6. Marghi,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/18/2017,AD,ADAMAWA,AD15,MUBI SOUTH,AD1506,LAMORDE,HC1840,KABAN,NULL,13.2522,10.26729,Host Communities,Host Communities,Host Communities,NULL,21/12/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,ASKIRA / UBA,NULL,ADAMAWA,MADAGALI,NULL,68,364,3,6,9,37,41,78,89,69,158,62,50,112,4,3,7,14,9,1,7,0,0,0,4,0,0,0,0,0,0,2,41994,NULL,No,NULL,BORNO,ASKIRA / UBA,UBA,Place of origin,Lack of safety,None,None,None,>75%,<25%,None,None,None,Blankets/Mats,Bucket/Jerry Can,Soap,Off-site (<10 mn),<50 %,Yes,Yes,Ponds/canals,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),9,No,No,No,Garbage pit,3,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Skin disease,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,216,25,33,58,52,41,93,37,28,65,Fees or costs,School is damaged or destroyed,Distance to the school (too far),NULL,Yes,7,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,11,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,Child physical & emotional abuse,None,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",Yes,Nigeria,Better living conditions,Word of Mouth,NULL,Local leader/Community leader,NULL,>75%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
